Time (ps),Radius of gyration (A)
2068.0,31.183423185919143
2070.0,31.166226835683954
2072.0,31.184340221120145
2074.0,31.155957314379233
2076.0,31.150034394750556
2078.0,31.189143095268474
2080.0,31.182193021647944
2082.0,31.15797372315903
2084.0,31.1555730407076
2086.0,31.20163619451208
2088.0,31.19110996008599
2090.0,31.164852335835874
2092.0,31.192757993010307
2094.0,31.136367028835018
2096.0,31.188320180171875
2098.0,31.177275764432984
2100.0,31.167098519041605
2102.0,31.160912192079735
2104.0,31.20179096070552
2106.0,31.161211647158986
2108.0,31.1653975124368
2110.0,31.15677586644728
2112.0,31.167900146894368
2114.0,31.178994586566642
2116.0,31.156537355167035
2118.0,31.190616070905733
2120.0,31.177932079039735
2122.0,31.183168777377947
2124.0,31.16321429987399
2126.0,31.177447772565092
2128.0,31.181747554772514
2130.0,31.15874130954258
2132.0,31.17236228817957
2134.0,31.196277553716044
2136.0,31.185349753482008
2138.0,31.17289183954344
2140.0,31.17943245044377
2142.0,31.16957270900548
2144.0,31.18902592198846
2146.0,31.205712072616254
2148.0,31.205667287889938
2150.0,31.165770970511037
2152.0,31.18046134379392
2154.0,31.19433677135697
2156.0,31.211116981169972
2158.0,31.17983945154166
2160.0,31.195853955691252
2162.0,31.195532737968723
2164.0,31.173407673483982
2166.0,31.173138715451966
2168.0,31.1850309599077
2170.0,31.187969926414027
2172.0,31.160440835946275
2174.0,31.15855289012586
2176.0,31.172163214894706
2178.0,31.16960672639672
2180.0,31.1609590667829
2182.0,31.171501869060037
2184.0,31.183002332915628
2186.0,31.17977228780928
2188.0,31.187538486221204
2190.0,31.174684495335793
2192.0,31.19237028433139
2194.0,31.17476753026058
2196.0,31.185013036375874
2198.0,31.17844322305375
2200.0,31.17989431321083
2202.0,31.191220508721983
2204.0,31.151491522284026
2206.0,31.189567812564174
2208.0,31.180231051879613
2210.0,31.167012130444377
2212.0,31.19637845146906
