Time (ps),Radius of gyration ($\AA$)
45420.0,31.35881824191274
45440.0,31.37266703895272
45460.0,31.359205803515604
45480.0,31.351084885652295
45500.0,31.35454861778097
45520.0,31.369399934729543
45540.0,31.346151133525737
45560.0,31.354637465197715
45580.0,31.343106735328465
45600.0,31.352761021632272
45620.0,31.34815295416801
45640.0,31.341394436963412
45660.0,31.345954562291265
45680.0,31.338448887662697
45700.0,31.36376122742543
45720.0,31.41860219860198
45740.0,31.285050127265528
45760.0,31.382089844420907
45780.0,31.363893310680584
45800.0,31.351967262252796
45820.0,31.379824150267805
45840.0,31.401318465941703
45860.0,31.38809633786063
45880.0,31.38604756229134
45900.0,31.37009480488743
45920.0,31.365641428237247
45940.0,31.3661455293619
45960.0,31.313255712408
45980.0,31.38477730958965
46000.0,31.369883707053795
46020.0,31.383608505548715
46040.0,31.389105472883823
46060.0,31.37512752795568
46080.0,31.369784278220866
46100.0,31.38762407103714
46120.0,31.34087582523964
46140.0,31.358548964146554
46160.0,31.359295428410096
46180.0,31.398887186562863
46200.0,31.354046121097564
46220.0,31.344859538396626
46240.0,31.352307803560777
46260.0,31.358494351956868
46280.0,31.397445989351368
46300.0,31.385501069957627
46320.0,31.365086955894224
46340.0,31.340400858379724
46360.0,31.37420642633432
46380.0,31.37117179498049
46400.0,31.37219113943679
46420.0,31.35939950025975
46440.0,31.375219357433572
46460.0,31.327804179373697
46480.0,31.346288805496048
46500.0,31.357268479926105
46520.0,31.362737842058376
46540.0,31.352425944148393
46560.0,31.36422270351318
46580.0,31.360901533905988
46600.0,31.36946502657705
46620.0,31.34725825565698
46640.0,31.382621795769893
46660.0,31.38823529808879
46680.0,31.371883305022493
46700.0,31.371913965344643
46720.0,31.37831289165382
46740.0,31.3614062362636
46760.0,31.38365554632323
46780.0,31.356867369585967
46800.0,31.357492907994263
46820.0,31.412743859420985
46840.0,31.396576357229087
46860.0,31.369893033663207
46880.0,31.37797607217007
46900.0,31.421444162607386
46920.0,31.393630240484214
46940.0,31.35459537460809
46960.0,31.38840672712345
46980.0,31.363298380157584
47000.0,31.342654852868193
47020.0,31.38770562574939
47040.0,31.372408849041737
47060.0,31.3822247078499
47080.0,31.425704357179207
47100.0,31.381185424976117
47120.0,31.35752152174415
47140.0,31.37576324833716
47160.0,31.412338895074427
47180.0,31.38418363804089
47200.0,31.354673705379316
47220.0,31.409182815590796
47240.0,31.399980063322925
47260.0,31.376194775687342
47280.0,31.38701979667964
47300.0,31.373387815663612
47320.0,31.359119883920844
47340.0,31.35493519602568
47360.0,31.354040487930455
47380.0,31.376350499270302
47400.0,31.39432236496174
47420.0,31.395308272686105
47440.0,31.393423982372852
47460.0,31.389121175541113
47480.0,31.356098397833428
47500.0,31.386403889797037
47520.0,31.36961818373738
47540.0,31.37938493451558
47560.0,31.387537245255174
47580.0,31.394509772919537
47600.0,31.362532310647083
47620.0,31.394932612162382
47640.0,31.388252775774742
47660.0,31.37369024977858
47680.0,31.380579364863078
47700.0,31.36214917075732
47720.0,31.377069012751413
47740.0,31.36368400480831
47760.0,31.410856312234944
47780.0,31.388189296493817
47800.0,31.362384480377084
47820.0,31.402517538886624
47840.0,31.37202020169061
47860.0,31.394300767691117
47880.0,31.377596244452576
47900.0,31.37877425488153
47920.0,31.39061112950044
47940.0,31.371131075250304
47960.0,31.36878478900381
47980.0,31.365447704175647
48000.0,31.37938841068061
48020.0,31.35866840470071
48040.0,31.363193978477938
48060.0,31.384592751597967
48080.0,31.363743652942347
48100.0,31.37030096184435
48120.0,31.35982398787663
48140.0,31.400661507979056
48160.0,31.39386281125774
48180.0,31.39917246727036
48200.0,31.38007420783287
48220.0,31.402457899483707
48240.0,31.33950362264166
48260.0,31.391987504146105
48280.0,31.38174332092743
48300.0,31.408475349348716
48320.0,31.35839920158264
48340.0,31.322889047885013
48360.0,31.41183265916441
48380.0,31.366076540298018
48400.0,31.397664545327626
48420.0,31.392103412414812
48440.0,31.356776418537354
48460.0,31.36348720155214
48480.0,31.37803531870418
48500.0,31.37079644106479
48520.0,31.40169526642463
48540.0,31.378175747353584
48560.0,31.372313727290187
48580.0,31.357011157361196
48600.0,31.366319387829503
48620.0,31.369802942642973
48640.0,31.3887397547996
48660.0,31.401032247308198
48680.0,31.38021692974801
48700.0,31.39605073170218
48720.0,31.380650331735037
48740.0,31.372904055451922
48760.0,31.37173712164522
48780.0,31.39186828647664
48800.0,31.368078212733696
48820.0,31.348457889332174
48840.0,31.308684988611034
48860.0,31.40429837991511
48880.0,31.385216178079084
48900.0,31.390923159990482
48920.0,31.328474765360003
48940.0,31.358336643136056
48960.0,31.37137068832433
48980.0,31.342302495856437
49000.0,31.369327483763136
49020.0,31.36962009014663
49040.0,31.350775933113663
49060.0,31.365027728618056
49080.0,31.385991855747985
49100.0,31.399501370576598
49120.0,31.382545844272805
49140.0,31.3528341804605
49160.0,31.381348417273717
49180.0,31.367286315864494
49200.0,31.394272353016554
49220.0,31.37360025708627
49240.0,31.35796270373504
49260.0,31.36684473660023
49280.0,31.373119258410842
49300.0,31.389643158420604
49320.0,31.38312942752871
49340.0,31.373069466691256
49360.0,31.364851491934623
49380.0,31.370527131869128
49400.0,31.365769725349637
49420.0,31.37552408092394
49440.0,31.35064006525122
49460.0,31.40422176298883
49480.0,31.400223065095616
49500.0,31.38881855326811
49520.0,31.382467153703637
49540.0,31.406080150588334
49560.0,31.3840464278401
49580.0,31.382621341057803
49600.0,31.37024973735025
49620.0,31.40270594270066
49640.0,31.369544777746142
49660.0,31.38281756797115
49680.0,31.41044991385426
49700.0,31.36407345283194
49720.0,31.38722632413999
49740.0,31.347467933279873
49760.0,31.36552501958132
49780.0,31.352080838876443
49800.0,31.36241772869629
49820.0,31.362305850422192
49840.0,31.36076317570698
49860.0,31.38566519785779
49880.0,31.361134502225894
49900.0,31.400786213076536
49920.0,31.378816076078063
49940.0,31.3751436746593
49960.0,31.380340393139562
49980.0,31.405261735617703
50000.0,31.38901444659595
50020.0,31.362227883619326
50040.0,31.398321481978016
50060.0,31.362563403789405
50080.0,31.38431710809733
50100.0,31.39066907721136
50120.0,31.357978301876027
50140.0,31.356866265557816
50160.0,31.382605758206477
50180.0,31.370491072084185
50200.0,31.36892755327657
50220.0,31.374906515756003
50240.0,31.376228830765296
50260.0,31.343711662885188
50280.0,31.361649206634382
50300.0,31.384176955063776
50320.0,31.394770290892616
50340.0,31.335756870605035
50360.0,31.382379792827532
50380.0,31.397866960920194
50400.0,31.38633466049835
50420.0,31.412578968080936
50440.0,31.35451238629407
50460.0,31.386675509541586
50480.0,31.321896611802856
50500.0,31.414076090034193
50520.0,31.35969397513371
50540.0,31.376232283087557
50560.0,31.396745614952277
50580.0,31.379630348850352
50600.0,31.39284378267095
50620.0,31.395293602564383
50640.0,31.39493396008136
50660.0,31.374903749069578
50680.0,31.379465262570452
50700.0,31.35060659359099
50720.0,31.40809207770592
50740.0,31.39521362912239
50760.0,31.399887647322263
50780.0,31.374736637805547
50800.0,31.366757583947024
50820.0,31.35488306531429
50840.0,31.37106308721959
50860.0,31.38001552402465
50880.0,31.363028911470426
50900.0,31.361149896231854
50920.0,31.367106858650875
50940.0,31.39798637323239
50960.0,31.40093671870277
50980.0,31.383059663407074
51000.0,31.38091512313859
51020.0,31.385534127436976
51040.0,31.407054692325776
51060.0,31.411252020222886
51080.0,31.38891017151076
51100.0,31.394517339643677
51120.0,31.387035098499947
51140.0,31.362050408914232
51160.0,31.393139290896727
51180.0,31.43163705298081
51200.0,31.413298672217746
51220.0,31.37916906916229
51240.0,31.38359886411985
51260.0,31.40534256943855
51280.0,31.4022027126153
51300.0,31.39671767887781
51320.0,31.389775791592985
51340.0,31.394834748094166
51360.0,31.39197830368014
51380.0,31.361252222882726
51400.0,31.40490174648708
51420.0,31.382753755421966
51440.0,31.39944066257272
51460.0,31.38964408145587
51480.0,31.397757876632976
51500.0,31.365841394408992
51520.0,31.36473661087263
51540.0,31.381801216231395
51560.0,31.407466270569447
51580.0,31.38155036496273
51600.0,31.370679234147136
51620.0,31.347217491507546
51640.0,31.366527483657276
51660.0,31.34268280981093
51680.0,31.37046845472679
51700.0,31.371780766708408
51720.0,31.407745829907515
51740.0,31.39440713630585
51760.0,31.397270361256332
51780.0,31.4066355648189
51800.0,31.40597636567904
51820.0,31.368449611016725
51840.0,31.350447218341614
51860.0,31.38320402552287
51880.0,31.42775184749881
51900.0,31.37550363660667
51920.0,31.36178116464543
51940.0,31.390419337693302
51960.0,31.39980266063044
51980.0,31.3887946680555
52000.0,31.3829406010074
52020.0,31.396827421397113
52040.0,31.39351029882009
52060.0,31.36135240892312
52080.0,31.378470731441823
52100.0,31.364494953719515
52120.0,31.380118040402625
52140.0,31.374795804102902
52160.0,31.41206645271897
52180.0,31.364395862971104
52200.0,31.384801896417382
52220.0,31.38188545118495
52240.0,31.400019561438594
52260.0,31.400386642810886
52280.0,31.383359050920067
52300.0,31.420878428754865
52320.0,31.361369092676355
52340.0,31.35226240735633
52360.0,31.374238523807893
52380.0,31.35440541162976
52400.0,31.406637522740496
52420.0,31.370626032945626
52440.0,31.388953641345402
52460.0,31.34280258288827
52480.0,31.334940814639673
52500.0,31.366876666731013
52520.0,31.363200423449264
52540.0,31.379482477894992
52560.0,31.357955441852415
52580.0,31.403730998711392
52600.0,31.34617050228535
52620.0,31.37187986586306
52640.0,31.38529578354362
52660.0,31.362432718560537
52680.0,31.368829763685405
52700.0,31.371279331938734
52720.0,31.401463620158133
52740.0,31.40175414626136
52760.0,31.388683299876114
52780.0,31.352282966861505
52800.0,31.38215989769646
52820.0,31.366018156617187
52840.0,31.37380756578532
52860.0,31.407756627449036
52880.0,31.359163078309585
52900.0,31.37144451955237
52920.0,31.39826280312156
52940.0,31.38398487913356
52960.0,31.37173026459211
52980.0,31.418196813191837
53000.0,31.38259613759275
53020.0,31.38206409129995
53040.0,31.35447604344393
53060.0,31.3906400654833
53080.0,31.428748500729682
53100.0,31.353201217801608
53120.0,31.352572759827197
53140.0,31.35757371404745
53160.0,31.387749580320683
53180.0,31.38268189556188
53200.0,31.41440285775779
53220.0,31.36449193078268
53240.0,31.379150607908606
53260.0,31.391757938425076
53280.0,31.38148669503015
53300.0,31.34445807542792
53320.0,31.384343278738108
53340.0,31.40041807588052
53360.0,31.402913029954053
53380.0,31.41601088389046
53400.0,31.367755760334802
53420.0,31.366405255979497
53440.0,31.373442229841004
53460.0,31.409938522349442
53480.0,31.370351038593917
53500.0,31.359295532832913
53520.0,31.354867069188664
53540.0,31.36516554928668
53560.0,31.402662562285457
53580.0,31.373424952837578
53600.0,31.344845900020385
53620.0,31.379074767254558
53640.0,31.40269437845079
53660.0,31.396408017207957
53680.0,31.36706116430256
53700.0,31.378823162708287
53720.0,31.393640646075536
53740.0,31.372200810550915
53760.0,31.409128703733995
53780.0,31.4087889061325
53800.0,31.352231094616393
53820.0,31.407115303439795
53840.0,31.37652269075934
53860.0,31.383268234699322
53880.0,31.357054471089803
53900.0,31.37799708374412
53920.0,31.388339753655668
53940.0,31.393785342793404
53960.0,31.36899870137024
53980.0,31.36559498923349
54000.0,31.35600821350773
54020.0,31.396819543176065
54040.0,31.415364919377012
54060.0,31.39010344650931
54080.0,31.412030038645444
54100.0,31.414763610260916
54120.0,31.415560283545215
54140.0,31.399971747247516
54160.0,31.38585315059887
54180.0,31.377135890036755
54200.0,31.337764475857117
54220.0,31.354344678674924
54240.0,31.410636972280443
54260.0,31.39484607483226
54280.0,31.346669313536985
54300.0,31.39441721442517
54320.0,31.373012204700768
54340.0,31.3645983375729
54360.0,31.375414340917988
54380.0,31.390125411909615
54400.0,31.354380490759528
54420.0,31.376094746259916
54440.0,31.37610177857439
54460.0,31.41359341606884
54480.0,31.395021230291295
54500.0,31.436930782546916
54520.0,31.413699217126346
54540.0,31.365583118197655
54560.0,31.386167762120856
54580.0,31.419236046887338
54600.0,31.372006765968006
54620.0,31.412912390810593
54640.0,31.35258801260049
54660.0,31.383325132446473
54680.0,31.391776335076635
54700.0,31.40196002514529
54720.0,31.359753772477525
54740.0,31.38195696486342
54760.0,31.41106469449276
54780.0,31.363381530834545
54800.0,31.37208014657529
54820.0,31.373693738703782
54840.0,31.374756655731044
54860.0,31.393391944649863
54880.0,31.345617458933432
54900.0,31.416444026853913
54920.0,31.392238277529028
54940.0,31.373245384800786
54960.0,31.38495208669818
54980.0,31.358839822379352
55000.0,31.386389723590014
55020.0,31.338262746785855
55040.0,31.375863502298408
55060.0,31.361680197914676
55080.0,31.36056433111234
55100.0,31.366348726605686
55120.0,31.36648861638712
55140.0,31.371290359208587
55160.0,31.361216744530207
55180.0,31.36115796704844
55200.0,31.341991221597233
55220.0,31.366426252371852
55240.0,31.370981686117016
55260.0,31.360264501750393
55280.0,31.359575194034036
55300.0,31.36221900763783
55320.0,31.3638600517132
55340.0,31.389021501862764
55360.0,31.37507511684358
55380.0,31.380834182225506
55400.0,31.379240374851825
55420.0,31.346827680416236
55440.0,31.41178635932161
55460.0,31.401954344428255
55480.0,31.381628897799036
55500.0,31.38672840198114
55520.0,31.380062770662718
55540.0,31.378336611631894
55560.0,31.344715790990815
55580.0,31.36733604987895
55600.0,31.35209986021624
55620.0,31.391659544906886
55640.0,31.411861689673568
55660.0,31.38023858412088
55680.0,31.379483753049946
55700.0,31.376253264283193
55720.0,31.351740617925696
55740.0,31.343563291877672
55760.0,31.337826509715434
55780.0,31.389680467731075
55800.0,31.390011346594218
55820.0,31.40579929542964
55840.0,31.377469461731394
55860.0,31.3699940436239
55880.0,31.387654003972926
55900.0,31.387980615279766
55920.0,31.39345285784242
55940.0,31.384398947986153
55960.0,31.401471328904005
55980.0,31.353403815405024
56000.0,31.39699734454224
56020.0,31.390785503329493
56040.0,31.413778171217928
56060.0,31.393118351859723
56080.0,31.365988917704648
56100.0,31.372098273481395
56120.0,31.35563790195488
56140.0,31.34554360595698
56160.0,31.376908591231793
56180.0,31.362627013147673
56200.0,31.397888059418847
56220.0,31.37704584036545
56240.0,31.364042572120518
56260.0,31.360200053976552
56280.0,31.405616815176668
56300.0,31.37151762246296
56320.0,31.353501317875118
56340.0,31.38162643960755
56360.0,31.4135522604185
56380.0,31.38502209750691
56400.0,31.3891774837423
56420.0,31.397715807271876
56440.0,31.376296237865954
56460.0,31.334610355858135
56480.0,31.395387950319975
56500.0,31.356302503281523
56520.0,31.374079094204152
56540.0,31.364606085401363
56560.0,31.363225645321105
56580.0,31.356006877719615
56600.0,31.363033958352233
56620.0,31.3411744876434
56640.0,31.368400122374283
56660.0,31.392671253884494
56680.0,31.36424509806337
56700.0,31.365406189711756
56720.0,31.369240235845325
56740.0,31.34600430237545
56760.0,31.37630352156286
56780.0,31.36622437386577
56800.0,31.377871559333503
56820.0,31.357660008838963
56840.0,31.39044961611526
56860.0,31.36440416944835
56880.0,31.336319411786672
56900.0,31.378925816692853
56920.0,31.380538288367898
56940.0,31.360639393119545
56960.0,31.365722760825268
56980.0,31.38210471696401
57000.0,31.36762841262119
57020.0,31.370027547225455
57040.0,31.39245723214942
57060.0,31.354854272298024
57080.0,31.33996896231735
57100.0,31.347871018434592
57120.0,31.379663741362677
57140.0,31.392657561272273
57160.0,31.372784573308063
57180.0,31.37516811255345
57200.0,31.365804916859954
57220.0,31.391406704208155
57240.0,31.366808832512103
57260.0,31.373316275394878
57280.0,31.364281827960973
57300.0,31.347034289026187
57320.0,31.35022910369566
57340.0,31.369228590277878
57360.0,31.34505448107624
57380.0,31.34714960223663
57400.0,31.333170662077155
57420.0,31.36342388349721
57440.0,31.375408491272577
57460.0,31.35713313867838
57480.0,31.344867768720682
57500.0,31.372451592414613
57520.0,31.392944075586367
57540.0,31.36472885624049
57560.0,31.36734818146364
57580.0,31.378459729611247
57600.0,31.37499664646424
57620.0,31.355419960742047
57640.0,31.400621258809224
57660.0,31.413004313212628
57680.0,31.35414173501123
57700.0,31.372943671865094
57720.0,31.418935295761095
57740.0,31.368200563032584
57760.0,31.381887252759274
57780.0,31.352941284173497
57800.0,31.37519983603965
57820.0,31.362827535740273
57840.0,31.359256613765314
57860.0,31.330953588636138
57880.0,31.389448000074072
57900.0,31.403184593799526
57920.0,31.390349924689907
57940.0,31.359066689143376
57960.0,31.393764315010024
57980.0,31.381520630350863
58000.0,31.382850657064353
58020.0,31.376182891709895
58040.0,31.401905801411107
58060.0,31.350365034872542
58080.0,31.363136954728432
58100.0,31.378832882492834
58120.0,31.40111848336098
58140.0,31.357961397724484
58160.0,31.39908192042657
58180.0,31.34878668567948
58200.0,31.336512727858803
58220.0,31.37487157586458
58240.0,31.376572570891
58260.0,31.379291800252208
58280.0,31.38459603627392
58300.0,31.35605478600285
58320.0,31.382067930634506
58340.0,31.38929196862138
58360.0,31.378252684212864
58380.0,31.38551686733264
58400.0,31.381261051607446
58420.0,31.380237413372104
58440.0,31.369589102380438
58460.0,31.384926573814763
58480.0,31.388596042210633
58500.0,31.351476257534575
58520.0,31.373402436031565
58540.0,31.392217897450408
58560.0,31.3722927525541
58580.0,31.366135127713687
58600.0,31.357839687349138
58620.0,31.36080494445208
58640.0,31.376971353867752
58660.0,31.359570213260014
58680.0,31.401142340113633
58700.0,31.351457031347437
58720.0,31.359605744344773
58740.0,31.343956686315078
58760.0,31.36927640963017
58780.0,31.361724366293192
58800.0,31.345597229710865
58820.0,31.385103266438353
58840.0,31.384398837181585
58860.0,31.390652577985268
58880.0,31.36087672530768
58900.0,31.420231824087477
58920.0,31.42143872333446
58940.0,31.37381405100845
58960.0,31.357557507847712
58980.0,31.391682973867283
59000.0,31.37394623027058
59020.0,31.417160779390002
59040.0,31.402662953748205
59060.0,31.399010528751916
59080.0,31.38193593369728
59100.0,31.382059015877143
59120.0,31.388787827446603
59140.0,31.33536450564837
59160.0,31.354375153609837
59180.0,31.373914186082054
59200.0,31.345466334461264
59220.0,31.37708798129019
59240.0,31.3333332659882
59260.0,31.389131431850608
59280.0,31.397163884197514
59300.0,31.348982756943336
59320.0,31.39571965494349
59340.0,31.385732338640697
59360.0,31.368016301611416
59380.0,31.378390478126768
59400.0,31.405777182775985
59420.0,31.38695553263203
59440.0,31.408462193016273
59460.0,31.388271594418313
59480.0,31.42332097671769
59500.0,31.37269505196053
59520.0,31.39958669702295
59540.0,31.38215964679526
59560.0,31.41040336943121
59580.0,31.395891372664853
59600.0,31.37786369443007
59620.0,31.399151578762268
59640.0,31.415739384105898
59660.0,31.368296414184016
59680.0,31.383213543380847
59700.0,31.3840705266101
59720.0,31.392107049351278
59740.0,31.387771877620466
59760.0,31.388418504611536
59780.0,31.351207794775014
59800.0,31.386643302899532
59820.0,31.400247087250772
59840.0,31.387653285080606
59860.0,31.389696204617664
59880.0,31.38874909865712
59900.0,31.3747593983921
59920.0,31.40615600304836
59940.0,31.409600625316724
59960.0,31.353207065691496
59980.0,31.395629573437407
60000.0,31.379317075251116
60020.0,31.394246522623718
60040.0,31.376772722777403
60060.0,31.39327842225383
60080.0,31.395195362399928
60100.0,31.38177810937153
60120.0,31.37736257302407
60140.0,31.37014172699041
60160.0,31.372277395624835
60180.0,31.392560004789217
60200.0,31.408060742723528
60220.0,31.362590199584208
60240.0,31.37787225138303
60260.0,31.371273446129656
60280.0,31.386216563972607
60300.0,31.440572706515347
60320.0,31.416611322017808
60340.0,31.39072585022686
60360.0,31.359949290596983
60380.0,31.38543587820911
60400.0,31.391884476504643
60420.0,31.41578684068512
60440.0,31.400358854825857
60460.0,31.419984283528855
60480.0,31.400947271928665
60500.0,31.41088953062615
60520.0,31.38241421674538
60540.0,31.400606652941843
60560.0,31.384280266798935
60580.0,31.377389632495312
60600.0,31.396002522007233
60620.0,31.380935347255054
60640.0,31.399679259274357
60660.0,31.401862834957313
60680.0,31.405717481263867
60700.0,31.38794948770963
60720.0,31.378390005101746
60740.0,31.394827093709605
60760.0,31.406036434590412
60780.0,31.386472206127266
60800.0,31.40538001562223
60820.0,31.347103821960008
60840.0,31.388134681831797
60860.0,31.386044277525233
60880.0,31.35406354313275
60900.0,31.39103258884579
60920.0,31.437803028045455
60940.0,31.406360963480935
60960.0,31.387396599925857
60980.0,31.39036697880117
61000.0,31.416701309171454
61020.0,31.403664667766968
61040.0,31.392937944412562
61060.0,31.39434352197946
61080.0,31.386376779151902
61100.0,31.382498575630372
61120.0,31.368875240724712
61140.0,31.40491977183613
61160.0,31.396255362343883
61180.0,31.405413832088918
61200.0,31.408872053154674
61220.0,31.40490096214178
61240.0,31.37373340947735
61260.0,31.382246853419876
61280.0,31.389818392492298
61300.0,31.39137985194753
61320.0,31.37872197219135
61340.0,31.387628399380894
61360.0,31.418647851267536
61380.0,31.36312675245342
61400.0,31.38069751170367
61420.0,31.375051991344673
61440.0,31.368814598437616
61460.0,31.378985565756164
61480.0,31.422337770915178
61500.0,31.388747653671853
61520.0,31.424156655519678
61540.0,31.381069959885064
61560.0,31.348993796476893
61580.0,31.378705707649104
61600.0,31.393556467174086
61620.0,31.346872018279495
61640.0,31.346992421413955
61660.0,31.345438117330108
61680.0,31.398768835153945
61700.0,31.364476342688963
61720.0,31.39277407877976
61740.0,31.39705920422808
61760.0,31.37319651176274
61780.0,31.38686983712738
61800.0,31.397177529569834
61820.0,31.3588960673109
61840.0,31.34815597364775
61860.0,31.3667539336416
61880.0,31.399646695821225
61900.0,31.364285538119194
61920.0,31.392722989855
61940.0,31.37018446751782
61960.0,31.379704001235527
61980.0,31.37392244437433
62000.0,31.350187147778197
62020.0,31.36315446001212
62040.0,31.389066073529165
62060.0,31.37181880999236
62080.0,31.403847227933685
62100.0,31.369933684786794
62120.0,31.382582788124026
62140.0,31.36610720646419
62160.0,31.376574180814284
62180.0,31.356187141041637
62200.0,31.392939371625587
62220.0,31.37232258872028
62240.0,31.3396110373192
62260.0,31.3853196316379
62280.0,31.374201557784392
62300.0,31.370026137287947
62320.0,31.380702091560828
62340.0,31.37837816405988
62360.0,31.38239252105673
62380.0,31.370344766222733
62400.0,31.37313555134659
62420.0,31.335776388078134
62440.0,31.38364679951665
62460.0,31.34989939876467
62480.0,31.38979509787545
62500.0,31.37232099444533
62520.0,31.37007872010276
62540.0,31.357351451575234
62560.0,31.36023470070296
62580.0,31.38116639630405
62600.0,31.35729144442406
62620.0,31.381764332402163
62640.0,31.37614153345742
62660.0,31.37795972866748
62680.0,31.372256145257513
62700.0,31.37671472774952
62720.0,31.38038079611136
62740.0,31.341026024788967
62760.0,31.346968737983424
62780.0,31.372289302294988
62800.0,31.39715920888601
62820.0,31.36545353863669
62840.0,31.35225769878927
62860.0,31.355263273260956
62880.0,31.361681597550852
62900.0,31.35310044070165
62920.0,31.392869718270145
62940.0,31.383758273972205
62960.0,31.37840463757532
62980.0,31.34848422556241
63000.0,31.364054332320134
63020.0,31.385219465031025
63040.0,31.37983466895382
63060.0,31.38723266130935
63080.0,31.357043161445844
63100.0,31.394671470695723
63120.0,31.34346530173652
63140.0,31.384135008700223
63160.0,31.36980779511107
63180.0,31.400360537876704
63200.0,31.406463052946133
63220.0,31.351964922232863
63240.0,31.3693349455312
63260.0,31.3351127845382
63280.0,31.39365726414573
63300.0,31.363249455855474
63320.0,31.34966578650627
63340.0,31.392010119879163
63360.0,31.378876160409085
63380.0,31.328993252919
63400.0,31.375678867904057
63420.0,31.38027664093623
63440.0,31.35690235484547
63460.0,31.36693761797678
63480.0,31.390664133181115
63500.0,31.382977251382364
63520.0,31.360711678285234
63540.0,31.402118910415417
63560.0,31.374607824848837
63580.0,31.378984257201815
63600.0,31.36134024645051
63620.0,31.399543965979717
63640.0,31.419827233268453
63660.0,31.361873264866684
63680.0,31.36283349620993
63700.0,31.37138581177649
63720.0,31.384845473528333
63740.0,31.38973199734892
63760.0,31.36512973269494
63780.0,31.3829526125285
63800.0,31.4119883169051
63820.0,31.38093471266241
63840.0,31.36086463891132
63860.0,31.352546091348767
63880.0,31.38118909036696
63900.0,31.383098992429947
63920.0,31.37040359312533
63940.0,31.364708294465725
63960.0,31.38139369966541
63980.0,31.338825310270167
64000.0,31.36464928654263
64020.0,31.392204340673853
64040.0,31.391476237104243
64060.0,31.38525116421287
64080.0,31.353683109716115
64100.0,31.38183905901657
64120.0,31.393316035323114
64140.0,31.395969500378737
64160.0,31.379677260076452
64180.0,31.334650466993562
64200.0,31.392557223601834
64220.0,31.38962496804738
64240.0,31.396611743756573
64260.0,31.37358312367971
64280.0,31.373285877421633
64300.0,31.38541414439085
64320.0,31.403642343318374
64340.0,31.37257427259841
64360.0,31.408684418500123
64380.0,31.392964840901676
64400.0,31.376167029743364
64420.0,31.403216224178518
64440.0,31.375842611397097
64460.0,31.396685706309018
64480.0,31.39979626307717
64500.0,31.40733205064996
64520.0,31.40016545889345
64540.0,31.40658143048944
64560.0,31.401714689998947
64580.0,31.386477232316054
64600.0,31.385539483303898
64620.0,31.41634132694755
64640.0,31.409644432205553
64660.0,31.43709243360086
64680.0,31.409400600513436
64700.0,31.383556459573303
64720.0,31.384027631727992
64740.0,31.387910668931728
64760.0,31.40483727168778
64780.0,31.37504333172112
64800.0,31.385971999291282
64820.0,31.389553525254453
64840.0,31.425166132547524
64860.0,31.385223327307468
64880.0,31.349036428570443
64900.0,31.389133493394016
64920.0,31.38047361989479
64940.0,31.37459441465614
64960.0,31.373077808484663
64980.0,31.383584490486847
65000.0,31.363046974242128
65020.0,31.387708211297888
65040.0,31.35769234336968
65060.0,31.415326916654358
65080.0,31.40207653628552
65100.0,31.39243827051307
65120.0,31.37423117226116
65140.0,31.357455720279287
65160.0,31.38258299632407
65180.0,31.39103623713958
65200.0,31.406193157168328
65220.0,31.373334748810564
65240.0,31.379732093858873
65260.0,31.415384612421935
65280.0,31.38701107983448
65300.0,31.39911032427236
65320.0,31.376989471381943
65340.0,31.39628924597857
65360.0,31.366835893673123
65380.0,31.41227298883118
65400.0,31.422433488801495
65420.0,31.39576459952096
65440.0,31.416778873078446
65460.0,31.40164081669914
65480.0,31.40029011534404
65500.0,31.41156604154813
65520.0,31.40521160513607
65540.0,31.386263628041526
65560.0,31.395333471913595
65580.0,31.39762491595623
65600.0,31.367076397955863
65620.0,31.388494895423804
65640.0,31.392451097438222
65660.0,31.39819428701515
65680.0,31.390319193080398
65700.0,31.387245702590715
65720.0,31.37551268662559
65740.0,31.37571772944789
65760.0,31.393315363565808
65780.0,31.387156436960993
65800.0,31.384114051352437
65820.0,31.366283038241605
65840.0,31.355647656969904
65860.0,31.401727164570133
65880.0,31.3728845036999
65900.0,31.357317141477182
65920.0,31.394947460733423
65940.0,31.4118138086379
65960.0,31.393941653101773
65980.0,31.38533386185649
66000.0,31.392291961915863
66020.0,31.413201273141727
66040.0,31.389520185330912
66060.0,31.388244179371046
66080.0,31.376264754500795
66100.0,31.370907853468875
66120.0,31.369364310800076
66140.0,31.379380178881203
66160.0,31.370481209351112
66180.0,31.373826106160134
66200.0,31.377207249379936
66220.0,31.38892255818617
66240.0,31.38351370749479
66260.0,31.38422707925841
66280.0,31.409136867926573
66300.0,31.408914484568566
66320.0,31.369243801750628
66340.0,31.366635204091505
66360.0,31.399082450797263
66380.0,31.37335871095643
66400.0,31.377086856159558
66420.0,31.41097507972359
66440.0,31.406631009743077
66460.0,31.394714018553294
66480.0,31.388959293034713
66500.0,31.405371366680807
66520.0,31.356847938670448
66540.0,31.380686327542524
66560.0,31.398366345503515
66580.0,31.385005250468748
66600.0,31.358354473673156
66620.0,31.388934122060743
66640.0,31.375660318881128
66660.0,31.38179403514351
66680.0,31.3975258580997
66700.0,31.354352125121626
66720.0,31.38855044722717
66740.0,31.40618145488957
66760.0,31.394452512976468
66780.0,31.40319313243212
66800.0,31.39773617244236
66820.0,31.398655651618053
66840.0,31.397511090624924
66860.0,31.378273698953176
66880.0,31.366849730220057
66900.0,31.36452231979811
