Time (ps),PRES
966.8,-56.0
967.0,-35.0
967.2,-56.9
967.4,-85.9
967.6,-79.7
967.8,-14.7
968.0,-60.0
968.2,93.3
968.4,-38.8
968.6,-270.7
968.8,-64.5
969.0,29.5
969.2,7.9
969.4,-39.8
969.6,-129.6
969.8,-166.6
970.0,82.3
970.2,-133.3
970.4,63.5
970.6,-34.2
970.8,-57.0
971.0,62.0
971.2,20.6
971.4,-19.7
971.6,-8.0
971.8,31.1
972.0,-4.9
972.2,-48.8
972.4,-104.9
972.6,-37.0
972.8,-2.8
973.0,18.1
973.2,-18.5
973.4,-92.4
973.6,-108.9
973.8,-53.4
974.0,-138.8
974.2,141.4
974.4,-14.3
974.6,-70.1
974.8,-72.3
975.0,117.9
975.2,4.9
975.4,42.6
975.6,-39.4
975.8,-53.5
976.0,-48.3
976.2,7.5
976.4,82.7
976.6,55.7
976.8,-4.4
977.0,-20.4
977.2,-13.8
977.4,-136.6
977.6,200.4
977.8,52.3
978.0,-95.7
978.2,165.6
978.4,-25.0
978.6,-34.8
978.8,-124.2
979.0,-6.0
979.2,-91.8
979.4,-28.2
979.6,139.8
979.8,101.4
980.0,24.6
980.2,-57.2
980.4,51.5
980.6,151.0
980.8,-21.3
981.0,4.3
981.2,-118.6
981.4,-170.1
981.6,-6.9
981.8,16.2
982.0,-53.4
982.2,-7.4
982.4,51.1
982.6,137.4
982.8,-57.7
983.0,-155.9
983.2,112.6
983.4,79.1
983.6,71.9
983.8,-51.0
984.0,-90.2
984.2,-63.4
984.4,27.0
984.6,-19.8
984.8,-24.1
985.0,-137.1
985.2,-162.5
985.4,-5.7
985.6,25.6
985.8,74.5
986.0,2.4
986.2,205.6
986.4,-61.5
986.6,135.3
986.8,37.6
987.0,36.2
987.2,103.6
987.4,44.0
987.6,-55.3
987.8,81.1
988.0,17.6
988.2,-84.9
988.4,-125.2
988.6,180.8
988.8,44.7
989.0,-84.2
989.2,-63.7
989.4,-32.7
989.6,-38.9
989.8,-102.6
990.0,-19.2
990.2,-7.1
990.4,-56.4
990.6,-63.1
990.8,22.3
991.0,-30.4
991.2,-105.6
991.4,1.7
991.6,67.4
991.8,-86.1
992.0,-15.7
992.2,-25.6
992.4,-23.9
992.6,-86.1
992.8,0.1
993.0,23.5
993.2,-34.4
993.4,-26.1
993.6,191.6
993.8,9.8
994.0,160.4
994.2,-42.9
994.4,47.3
994.6,-107.9
994.8,-194.8
995.0,88.2
995.2,66.1
995.4,-14.4
995.6,-73.5
995.8,3.8
996.0,81.7
996.2,118.9
996.4,-63.8
996.6,42.3
996.8,-22.1
997.0,-127.3
997.2,30.5
997.4,119.5
997.6,-61.9
997.8,61.4
998.0,-18.1
998.2,-16.2
998.4,84.4
998.6,97.6
998.8,7.1
999.0,-66.4
999.2,-98.1
999.4,-178.6
999.6,64.0
999.8,74.8
1000.0,26.7
1000.2,53.2
1000.4,107.0
1000.6,-53.1
1000.8,-151.1
1001.0,-132.1
1001.2,60.0
1001.4,-79.2
1001.6,-163.4
1001.8,5.7
1002.0,135.7
1002.2,5.3
1002.4,-120.4
1002.6,-14.9
1002.8,-127.4
1003.0,-25.8
1003.2,-121.1
1003.4,-53.2
1003.6,-40.1
1003.8,10.0
1004.0,-117.3
1004.2,110.6
1004.4,-15.2
1004.6,16.6
1004.8,-8.1
1005.0,2.4
1005.2,59.6
1005.4,77.1
1005.6,91.1
1005.8,-101.1
1006.0,135.5
1006.2,69.9
1006.4,50.9
1006.6,9.9
1006.8,-111.2
1007.0,176.1
1007.2,-83.8
1007.4,-27.3
1007.6,-26.1
1007.8,-16.7
1008.0,31.0
1008.2,136.3
1008.4,108.0
1008.6,-41.4
1008.8,-72.9
1009.0,-1.0
1009.2,-63.3
1009.4,135.3
1009.6,62.7
1009.8,48.5
1010.0,42.6
1010.2,122.0
1010.4,-116.5
1010.6,18.1
1010.8,-25.3
1011.0,233.7
1011.2,-45.7
1011.4,42.2
1011.6,81.4
1011.8,45.4
1012.0,168.3
1012.2,65.2
1012.4,-111.6
1012.6,8.7
1012.8,-62.4
1013.0,-74.2
1013.2,-164.5
1013.4,-61.1
1013.6,52.5
1013.8,-10.2
1014.0,107.0
1014.2,160.9
1014.4,-87.6
1014.6,-169.3
1014.8,-12.1
1015.0,36.9
1015.2,41.0
1015.4,-0.3
1015.6,118.5
1015.8,-29.4
1016.0,146.4
1016.2,-29.4
1016.4,-13.0
1016.6,94.6
1016.8,-54.1
1017.0,88.8
1017.2,66.9
1017.4,-27.8
1017.6,-44.2
1017.8,20.4
1018.0,38.8
1018.2,-138.2
1018.4,-11.4
1018.6,51.4
1018.8,74.8
1019.0,8.4
1019.2,58.8
1019.4,-148.9
1019.6,-18.3
1019.8,48.1
1020.0,80.9
1020.2,99.8
1020.4,90.9
1020.6,183.8
1020.8,-40.2
1021.0,4.4
1021.2,-109.0
1021.4,-92.8
1021.6,-50.2
1021.8,-15.9
1022.0,93.5
1022.2,10.3
1022.4,6.4
1022.6,-47.4
1022.8,-111.1
1023.0,28.3
1023.2,-42.4
1023.4,2.4
1023.6,128.0
1023.8,45.7
1024.0,123.9
1024.2,-42.7
1024.4,47.3
1024.6,67.4
1024.8,-164.6
1025.0,81.2
1025.2,-84.0
1025.4,-124.8
1025.6,245.1
1025.8,-109.0
1026.0,-114.4
1026.2,32.1
1026.4,-120.1
1026.6,-54.9
1026.8,-13.8
1027.0,-27.4
1027.2,70.2
1027.4,61.2
1027.6,-105.0
1027.8,-9.7
1028.0,88.1
1028.2,-97.4
1028.4,26.6
1028.6,-53.1
1028.8,-77.6
1029.0,138.0
1029.2,-45.4
1029.4,64.3
1029.6,99.3
1029.8,-117.1
1030.0,-58.0
1030.2,-61.2
1030.4,-69.1
1030.6,-54.8
1030.8,99.7
1031.0,89.1
1031.2,192.8
1031.4,-92.0
1031.6,-93.5
1031.8,124.9
1032.0,-107.7
1032.2,-50.9
1032.4,41.9
1032.6,55.2
1032.8,85.7
1033.0,-81.6
1033.2,33.2
1033.4,150.6
1033.6,36.6
1033.8,23.4
1034.0,-34.3
1034.2,169.2
1034.4,-61.2
1034.6,-66.2
1034.8,-9.1
1035.0,53.3
1035.2,-34.7
1035.4,124.5
1035.6,9.1
1035.8,-38.8
1036.0,45.1
1036.2,-140.3
1036.4,-53.1
1036.6,10.1
1036.8,-45.9
1037.0,-90.1
1037.2,145.6
1037.4,82.9
1037.6,-36.6
1037.8,-198.5
1038.0,53.1
1038.2,-91.2
1038.4,60.1
1038.6,49.3
1038.8,-94.5
1039.0,-12.2
1039.2,124.7
1039.4,163.6
1039.6,-9.1
1039.8,-42.4
1040.0,-52.9
1040.2,39.1
1040.4,113.3
1040.6,-271.5
1040.8,-58.9
1041.0,-52.8
1041.2,162.9
1041.4,113.8
1041.6,26.3
1041.8,96.6
1042.0,-197.2
1042.2,12.6
1042.4,2.3
1042.6,185.1
1042.8,226.6
1043.0,59.9
1043.2,-59.1
1043.4,48.1
1043.6,-41.4
1043.8,-32.0
1044.0,-36.5
1044.2,-23.3
1044.4,71.4
1044.6,-86.3
1044.8,-97.1
1045.0,59.7
1045.2,-20.9
1045.4,20.1
1045.6,139.0
1045.8,139.8
1046.0,66.1
1046.2,17.7
1046.4,10.3
1046.6,29.3
1046.8,15.1
1047.0,-17.5
1047.2,167.5
1047.4,90.8
1047.6,60.4
1047.8,25.6
1048.0,36.4
1048.2,24.9
1048.4,-115.3
1048.6,86.3
1048.8,-68.5
1049.0,100.9
1049.2,-9.0
1049.4,23.5
1049.6,6.1
1049.8,-42.9
1050.0,-151.7
1050.2,-61.7
1050.4,86.5
1050.6,-11.2
1050.8,52.1
1051.0,-24.9
1051.2,-10.4
1051.4,29.0
1051.6,113.8
1051.8,-63.7
1052.0,-47.1
1052.2,44.1
1052.4,64.9
1052.6,57.2
1052.8,13.3
1053.0,-45.0
1053.2,38.7
1053.4,99.9
1053.6,12.4
1053.8,10.8
1054.0,160.6
1054.2,53.7
1054.4,5.3
1054.6,3.4
1054.8,-129.4
1055.0,98.2
1055.2,3.6
1055.4,-64.9
1055.6,40.2
1055.8,-40.2
1056.0,85.3
1056.2,-18.1
1056.4,-6.7
1056.6,-59.7
1056.8,-68.0
1057.0,-28.4
1057.2,257.3
1057.4,-1.9
1057.6,-114.8
1057.8,157.5
1058.0,-224.5
1058.2,-52.3
1058.4,14.6
1058.6,147.9
1058.8,-13.4
1059.0,200.9
1059.2,-113.0
1059.4,64.2
1059.6,-43.1
1059.8,60.9
1060.0,209.6
1060.2,-86.5
1060.4,-18.1
1060.6,144.6
1060.8,101.0
1061.0,100.2
1061.2,95.5
1061.4,54.1
1061.6,70.0
1061.8,-106.8
1062.0,-32.1
1062.2,59.6
1062.4,-110.3
1062.6,-27.0
1062.8,73.2
1063.0,-57.0
1063.2,46.7
1063.4,-32.8
1063.6,-85.3
1063.8,118.0
1064.0,209.4
1064.2,-29.5
1064.4,-61.8
1064.6,205.8
1064.8,166.7
1065.0,69.9
1065.2,47.2
1065.4,0.3
1065.6,-51.8
1065.8,38.6
1066.0,70.0
1066.2,40.8
1066.4,-0.0
1066.6,-24.9
1066.8,-64.3
1067.0,88.1
1067.2,-117.5
1067.4,0.4
1067.6,111.2
1067.8,55.8
1068.0,-0.9
1068.2,-25.3
1068.4,-7.1
1068.6,-37.6
1068.8,37.6
1069.0,-36.4
1069.2,-27.0
1069.4,20.3
1069.6,73.7
1069.8,79.8
1070.0,-89.1
1070.2,-130.4
1070.4,11.5
1070.6,30.1
1070.8,-13.0
1071.0,-123.2
1071.2,-47.9
1071.4,-136.2
1071.6,116.3
1071.8,-64.1
1072.0,122.4
1072.2,55.7
1072.4,-42.9
1072.6,38.7
1072.8,35.4
1073.0,86.1
1073.2,128.9
1073.4,135.4
1073.6,1.2
1073.8,-1.4
1074.0,-126.2
1074.2,47.5
1074.4,-11.7
1074.6,138.2
1074.8,-35.8
1075.0,73.4
1075.2,-55.7
1075.4,110.7
1075.6,-9.3
1075.8,-25.1
1076.0,50.9
1076.2,-164.2
1076.4,58.9
1076.6,113.6
1076.8,-100.5
1077.0,-99.1
1077.2,38.7
1077.4,-45.1
1077.6,-30.7
1077.8,71.3
1078.0,69.5
1078.2,-42.2
1078.4,-63.3
1078.6,1.4
1078.8,-61.1
1079.0,-40.8
1079.2,41.8
1079.4,-59.5
1079.6,-15.1
1079.8,-104.2
1080.0,100.7
1080.2,151.0
1080.4,-113.1
1080.6,-1.0
1080.8,-109.3
1081.0,-0.5
1081.2,33.1
1081.4,0.2
1081.6,-64.6
1081.8,33.7
1082.0,66.7
1082.2,101.4
1082.4,-102.2
1082.6,0.0
1082.8,73.7
1083.0,-45.6
1083.2,-88.7
1083.4,99.5
1083.6,-17.1
1083.8,-113.7
1084.0,-93.0
1084.2,61.5
1084.4,-66.2
1084.6,-49.3
1084.8,-29.1
1085.0,-32.5
1085.2,112.5
1085.4,90.3
1085.6,-7.3
1085.8,26.3
1086.0,-57.7
1086.2,96.6
1086.4,56.1
1086.6,29.4
1086.8,27.7
1087.0,-5.8
1087.2,289.2
1087.4,-127.0
1087.6,107.7
1087.8,-76.4
1088.0,-182.0
1088.2,20.6
1088.4,40.2
1088.6,87.8
1088.8,-62.9
1089.0,-44.1
1089.2,16.7
1089.4,80.2
1089.6,49.0
1089.8,186.4
1090.0,69.5
1090.2,1.6
1090.4,100.5
1090.6,7.4
1090.8,148.7
1091.0,-114.9
1091.2,-65.7
1091.4,76.0
1091.6,18.2
1091.8,178.1
1092.0,98.1
1092.2,-79.0
1092.4,-89.6
1092.6,52.5
1092.8,129.3
1093.0,155.4
1093.2,50.4
1093.4,70.8
1093.6,-26.4
1093.8,36.2
1094.0,274.0
1094.2,22.9
1094.4,-141.4
1094.6,-40.1
1094.8,85.1
1095.0,-25.1
1095.2,-137.2
1095.4,-38.0
1095.6,33.8
1095.8,69.1
1096.0,18.0
1096.2,70.9
1096.4,5.0
1096.6,79.0
1096.8,20.6
1097.0,-122.6
1097.2,61.5
1097.4,-178.3
1097.6,23.8
1097.8,-104.6
1098.0,-100.5
1098.2,-25.4
1098.4,-38.4
1098.6,-61.7
1098.8,-117.4
1099.0,12.7
1099.2,-26.6
1099.4,-22.5
1099.6,-228.5
1099.8,56.4
1100.0,13.5
1100.2,151.8
1100.4,-103.5
1100.6,134.0
1100.8,-162.5
1101.0,11.6
1101.2,-41.9
1101.4,-147.5
1101.6,132.9
1101.8,-14.5
1102.0,35.4
1102.2,-2.1
1102.4,6.2
1102.6,-118.6
1102.8,-91.4
1103.0,32.0
1103.2,-95.0
1103.4,-88.9
1103.6,15.5
1103.8,220.2
1104.0,-12.9
1104.2,105.7
1104.4,46.0
1104.6,59.8
1104.8,14.9
1105.0,-40.6
1105.2,-91.6
1105.4,-0.9
1105.6,83.6
1105.8,2.7
1106.0,215.6
1106.2,51.5
1106.4,87.6
1106.6,-14.7
1106.8,105.4
1107.0,-73.8
1107.2,-35.3
1107.4,-8.2
1107.6,-21.5
1107.8,-146.9
1108.0,66.4
1108.2,61.2
1108.4,-118.1
1108.6,-15.0
1108.8,-6.5
1109.0,27.2
1109.2,-63.2
1109.4,-180.4
1109.6,129.3
1109.8,85.1
1110.0,-86.7
1110.2,-44.5
1110.4,37.9
1110.6,90.2
1110.8,-8.9
1111.0,-10.6
1111.2,24.3
1111.4,-29.7
1111.6,1.2
1111.8,-6.8
1112.0,92.6
1112.2,50.6
1112.4,14.0
1112.6,8.2
1112.8,-54.3
1113.0,-33.6
1113.2,-34.5
1113.4,35.5
1113.6,35.3
1113.8,-44.0
1114.0,-55.3
1114.2,37.0
1114.4,58.4
1114.6,-66.7
1114.8,-81.1
1115.0,-37.3
1115.2,-121.4
1115.4,20.0
1115.6,-109.4
1115.8,-13.7
1116.0,-3.0
1116.2,22.8
1116.4,-7.8
1116.6,30.4
1116.8,-67.6
1117.0,108.3
1117.2,74.1
1117.4,-79.3
1117.6,-11.0
1117.8,37.6
1118.0,-58.7
1118.2,21.6
1118.4,-78.6
1118.6,116.5
1118.8,11.9
1119.0,-40.4
1119.2,-89.8
1119.4,135.3
1119.6,-35.5
1119.8,63.0
1120.0,32.8
1120.2,122.8
1120.4,73.0
1120.6,-60.3
1120.8,110.3
1121.0,18.1
1121.2,-25.4
1121.4,20.2
1121.6,101.8
1121.8,-155.4
1122.0,107.1
1122.2,100.5
1122.4,-80.8
1122.6,-11.5
1122.8,101.2
1123.0,-66.0
1123.2,48.3
1123.4,-15.8
1123.6,27.8
1123.8,-58.2
1124.0,245.8
1124.2,63.0
1124.4,56.8
1124.6,-115.5
1124.8,-24.1
1125.0,29.4
1125.2,73.2
1125.4,61.7
1125.6,21.8
1125.8,-61.9
1126.0,42.9
1126.2,100.5
1126.4,59.8
1126.6,-235.9
1126.8,71.0
1127.0,-45.1
1127.2,25.5
1127.4,-129.6
1127.6,-95.9
1127.8,-69.7
1128.0,84.5
1128.2,91.0
1128.4,1.1
1128.6,85.6
1128.8,59.6
1129.0,107.2
1129.2,95.2
1129.4,40.1
1129.6,-13.1
1129.8,62.9
1130.0,-40.4
1130.2,-84.9
1130.4,142.4
1130.6,-49.1
1130.8,30.3
1131.0,-125.7
1131.2,-159.9
1131.4,-0.1
1131.6,6.8
1131.8,88.3
1132.0,-11.4
1132.2,32.0
1132.4,56.0
1132.6,-107.8
1132.8,15.8
1133.0,76.4
1133.2,-69.0
1133.4,-25.9
1133.6,-108.6
1133.8,44.9
1134.0,181.8
1134.2,206.6
1134.4,-62.5
1134.6,-72.8
1134.8,-18.6
1135.0,-41.2
1135.2,-49.5
1135.4,54.1
1135.6,80.4
1135.8,-24.5
1136.0,51.5
1136.2,-248.4
1136.4,-16.3
1136.6,41.7
1136.8,-72.9
1137.0,55.2
1137.2,25.1
1137.4,9.0
1137.6,-169.0
1137.8,82.7
1138.0,-73.5
1138.2,-146.1
1138.4,14.4
1138.6,86.2
1138.8,183.8
1139.0,-40.7
1139.2,14.2
1139.4,-31.7
1139.6,-27.0
1139.8,6.6
1140.0,5.5
1140.2,-43.4
1140.4,-89.9
1140.6,58.7
1140.8,114.7
1141.0,104.6
1141.2,-18.6
1141.4,12.6
1141.6,-45.7
1141.8,14.9
1142.0,-63.4
1142.2,29.3
1142.4,44.1
1142.6,-35.0
1142.8,25.3
1143.0,-4.1
1143.2,-13.2
1143.4,17.7
1143.6,15.9
1143.8,-24.8
1144.0,-64.6
1144.2,-20.8
1144.4,22.7
1144.6,-182.7
1144.8,54.2
1145.0,-160.1
1145.2,-69.0
1145.4,66.2
1145.6,-78.5
1145.8,156.2
1146.0,-135.1
1146.2,-30.7
1146.4,90.7
1146.6,25.0
1146.8,-137.1
1147.0,44.4
1147.2,120.0
1147.4,12.1
1147.6,105.7
1147.8,95.2
1148.0,33.5
1148.2,-54.3
1148.4,-49.1
1148.6,22.6
1148.8,-108.4
1149.0,51.7
1149.2,20.5
1149.4,-179.5
1149.6,161.0
1149.8,83.6
1150.0,-60.1
1150.2,40.2
1150.4,-159.0
1150.6,-52.7
1150.8,35.2
1151.0,2.6
1151.2,82.9
1151.4,3.7
1151.6,-53.1
1151.8,-122.3
1152.0,-68.4
1152.2,44.2
1152.4,-88.2
1152.6,-20.4
1152.8,-39.4
1153.0,-8.4
1153.2,17.4
1153.4,-37.6
1153.6,27.0
1153.8,94.8
1154.0,-37.3
1154.2,-123.9
1154.4,65.0
1154.6,-69.4
1154.8,-61.2
1155.0,19.1
1155.2,-166.7
1155.4,167.3
1155.6,-46.2
1155.8,-27.1
1156.0,-39.9
1156.2,-51.9
1156.4,118.2
1156.6,-30.0
1156.8,61.7
1157.0,52.4
1157.2,23.0
1157.4,-104.8
1157.6,105.1
1157.8,164.7
1158.0,-51.4
1158.2,-80.8
1158.4,93.0
1158.6,54.4
1158.8,2.5
1159.0,49.5
1159.2,-135.2
1159.4,-126.7
1159.6,-32.8
1159.8,-28.5
1160.0,82.9
1160.2,131.8
1160.4,-5.8
1160.6,118.8
1160.8,-45.4
1161.0,134.0
1161.2,-26.9
1161.4,-10.6
1161.6,105.8
1161.8,-39.2
1162.0,2.8
1162.2,39.8
1162.4,-64.0
1162.6,-79.8
1162.8,196.8
1163.0,59.4
1163.2,26.1
1163.4,18.4
1163.6,11.4
1163.8,113.0
1164.0,-55.7
1164.2,-4.8
1164.4,-62.3
1164.6,-41.9
1164.8,-114.0
1165.0,46.6
1165.2,30.1
1165.4,78.0
1165.6,-119.2
1165.8,20.8
1166.0,127.4
1166.2,84.3
1166.4,89.3
1166.6,78.2
1166.8,64.2
1167.0,-15.0
1167.2,42.7
1167.4,-220.7
1167.6,32.4
1167.8,-11.4
1168.0,54.9
1168.2,-95.0
1168.4,-62.2
1168.6,-146.4
1168.8,111.4
1169.0,-75.1
1169.2,2.3
1169.4,63.6
1169.6,-96.9
1169.8,-33.1
1170.0,170.7
1170.2,29.5
1170.4,-109.7
1170.6,-92.9
1170.8,-13.3
1171.0,-29.1
1171.2,102.7
1171.4,170.6
1171.6,-73.5
1171.8,26.4
1172.0,109.9
1172.2,-11.1
1172.4,-88.8
1172.6,121.3
1172.8,-65.4
1173.0,-26.5
1173.2,24.3
1173.4,183.9
1173.6,207.4
1173.8,-65.4
1174.0,-84.5
1174.2,135.0
1174.4,10.4
1174.6,-30.1
1174.8,-120.5
1175.0,-3.1
1175.2,10.7
1175.4,60.9
1175.6,-44.0
1175.8,50.3
1176.0,-108.2
1176.2,-14.8
1176.4,41.0
1176.6,34.4
1176.8,35.0
1177.0,43.4
1177.2,96.0
1177.4,-59.4
1177.6,16.7
1177.8,104.4
1178.0,-140.5
1178.2,-44.1
1178.4,100.4
1178.6,-11.7
1178.8,-54.4
1179.0,-118.9
1179.2,-73.7
1179.4,90.9
1179.6,-136.3
1179.8,-116.8
1180.0,81.3
1180.2,-131.3
1180.4,-51.7
1180.6,-92.6
1180.8,177.5
1181.0,168.6
1181.2,-215.0
1181.4,140.7
1181.6,-226.8
1181.8,156.6
1182.0,86.4
1182.2,-6.9
1182.4,-73.2
1182.6,115.3
1182.8,-31.0
1183.0,9.6
1183.2,56.9
1183.4,170.7
1183.6,-21.7
1183.8,15.7
1184.0,-30.7
1184.2,102.8
1184.4,49.3
1184.6,78.4
1184.8,14.7
1185.0,-214.0
1185.2,73.4
1185.4,-31.8
1185.6,-10.9
1185.8,123.1
1186.0,45.0
1186.2,148.9
1186.4,2.6
1186.6,176.3
1186.8,149.3
1187.0,-37.2
1187.2,-20.2
1187.4,-120.8
1187.6,-33.1
1187.8,-117.9
1188.0,141.9
1188.2,-138.5
1188.4,-16.6
1188.6,-180.6
1188.8,-32.8
1189.0,-86.3
1189.2,29.3
1189.4,9.2
1189.6,-213.3
1189.8,40.0
1190.0,-12.1
1190.2,38.4
1190.4,-60.9
1190.6,15.2
1190.8,-104.1
1191.0,121.6
1191.2,145.0
1191.4,-17.9
1191.6,11.0
1191.8,-73.4
1192.0,-113.8
1192.2,76.9
1192.4,88.2
1192.6,-83.4
1192.8,73.9
1193.0,86.7
1193.2,-29.7
1193.4,76.2
1193.6,100.3
1193.8,-67.8
1194.0,18.7
1194.2,19.3
1194.4,1.2
1194.6,45.1
1194.8,118.4
1195.0,-62.8
1195.2,8.6
1195.4,-4.3
1195.6,-47.9
1195.8,-29.7
1196.0,52.6
1196.2,18.8
1196.4,28.0
1196.6,-75.1
1196.8,-33.7
1197.0,-68.7
1197.2,58.0
1197.4,52.7
1197.6,-60.1
1197.8,-103.7
1198.0,28.8
1198.2,-70.9
1198.4,-21.3
1198.6,-27.7
1198.8,78.1
1199.0,-13.2
1199.2,27.8
1199.4,-5.1
1199.6,-47.4
1199.8,-11.0
1200.0,-151.2
1200.2,-54.2
1200.4,111.3
1200.6,-7.1
1200.8,71.2
1201.0,118.2
1201.2,27.7
1201.4,46.6
1201.6,-26.2
1201.8,-42.9
1202.0,-11.1
1202.2,79.6
1202.4,-78.5
1202.6,-0.7
1202.8,-39.3
1203.0,50.6
1203.2,-105.2
1203.4,3.3
1203.6,146.0
1203.8,62.5
1204.0,53.1
1204.2,240.3
1204.4,46.1
1204.6,131.9
1204.8,85.2
1205.0,59.1
1205.2,-243.7
1205.4,19.0
1205.6,125.4
1205.8,-23.2
1206.0,88.0
1206.2,-191.6
1206.4,19.4
1206.6,-131.1
1206.8,-131.4
1207.0,-78.0
1207.2,210.3
1207.4,1.7
1207.6,-15.5
1207.8,7.0
1208.0,36.0
1208.2,-67.1
1208.4,69.2
1208.6,-30.7
1208.8,114.4
1209.0,-97.5
1209.2,14.0
1209.4,-94.9
1209.6,-51.0
1209.8,-75.9
1210.0,32.7
1210.2,-19.4
1210.4,12.3
1210.6,45.2
1210.8,117.1
1211.0,-21.4
1211.2,-19.9
1211.4,-4.3
1211.6,92.6
1211.8,-7.9
1212.0,-2.4
1212.2,46.9
1212.4,-44.0
1212.6,-114.9
1212.8,-121.6
1213.0,-21.9
1213.2,25.9
1213.4,56.1
1213.6,88.9
1213.8,-34.6
1214.0,-141.9
1214.2,-20.0
1214.4,-24.2
1214.6,62.5
1214.8,38.6
1215.0,5.5
1215.2,69.2
1215.4,48.8
1215.6,-141.8
1215.8,60.1
1216.0,104.9
1216.2,154.5
1216.4,31.2
1216.6,-48.8
1216.8,-56.3
1217.0,-23.0
1217.2,-225.0
1217.4,-117.7
1217.6,115.2
1217.8,43.9
1218.0,45.2
1218.2,-122.1
1218.4,14.9
1218.6,-46.6
1218.8,-38.0
1219.0,-61.2
1219.2,48.4
1219.4,40.9
1219.6,35.3
1219.8,-165.4
1220.0,11.3
1220.2,-110.0
1220.4,-73.7
1220.6,22.7
1220.8,-214.3
1221.0,44.2
1221.2,93.0
1221.4,48.7
1221.6,-107.2
1221.8,-32.7
1222.0,-17.1
1222.2,11.2
1222.4,-3.4
1222.6,-97.0
1222.8,-27.7
1223.0,126.0
1223.2,-65.0
1223.4,113.1
1223.6,-91.4
1223.8,-64.3
1224.0,-17.0
1224.2,-182.8
1224.4,4.7
1224.6,112.5
1224.8,3.5
1225.0,-67.6
1225.2,-153.9
1225.4,-7.9
1225.6,112.2
1225.8,-21.4
1226.0,-87.2
1226.2,-9.4
1226.4,45.6
1226.6,-23.2
1226.8,125.0
1227.0,-10.5
1227.2,-36.9
1227.4,108.0
1227.6,-100.8
1227.8,19.8
1228.0,92.8
1228.2,35.2
1228.4,-5.9
1228.6,-7.8
1228.8,58.1
1229.0,91.9
1229.2,134.0
1229.4,80.8
1229.6,-125.7
1229.8,36.0
1230.0,13.9
1230.2,181.0
1230.4,58.5
1230.6,-13.5
1230.8,-58.0
1231.0,60.5
1231.2,26.9
1231.4,-21.1
1231.6,-29.8
1231.8,126.1
1232.0,130.0
1232.2,67.6
1232.4,-88.1
1232.6,-97.8
1232.8,50.2
1233.0,27.9
1233.2,-198.2
1233.4,48.2
1233.6,22.3
1233.8,152.9
1234.0,-37.1
1234.2,15.9
1234.4,2.7
1234.6,-56.5
1234.8,98.9
1235.0,167.5
1235.2,-12.5
1235.4,36.9
1235.6,152.0
1235.8,105.9
1236.0,27.1
1236.2,107.6
1236.4,-19.7
1236.6,-76.6
1236.8,7.2
1237.0,-3.3
1237.2,138.3
1237.4,-96.8
1237.6,-19.9
1237.8,34.4
1238.0,203.8
1238.2,-17.7
1238.4,138.7
1238.6,41.0
1238.8,-212.5
1239.0,39.1
1239.2,161.7
1239.4,2.9
1239.6,-71.4
1239.8,-71.1
1240.0,98.3
1240.2,-122.4
1240.4,19.0
1240.6,75.8
1240.8,-45.7
1241.0,-16.7
1241.2,-57.4
1241.4,-46.5
1241.6,-26.0
1241.8,-98.2
1242.0,30.2
1242.2,-0.1
1242.4,67.1
1242.6,99.3
1242.8,133.0
1243.0,131.7
1243.2,-101.9
1243.4,-39.1
1243.6,-98.6
1243.8,58.1
1244.0,-71.1
1244.2,-47.6
1244.4,-95.5
1244.6,-21.2
1244.8,100.3
1245.0,31.2
1245.2,-58.1
1245.4,20.6
1245.6,-75.6
1245.8,-87.8
1246.0,-209.2
1246.2,128.9
1246.4,-184.4
1246.6,-0.8
1246.8,23.2
1247.0,11.8
1247.2,88.0
1247.4,45.6
1247.6,-44.2
1247.8,-34.2
1248.0,74.1
1248.2,-10.1
1248.4,65.0
1248.6,72.1
1248.8,-27.6
1249.0,-39.5
1249.2,-100.0
1249.4,-44.5
1249.6,-125.0
1249.8,-147.0
1250.0,38.4
1250.2,-195.5
1250.4,-8.6
1250.6,-49.8
1250.8,-52.5
1251.0,-72.8
1251.2,-7.3
1251.4,88.6
1251.6,36.0
1251.8,106.0
1252.0,-166.6
1252.2,10.1
1252.4,122.9
1252.6,-31.6
1252.8,56.4
1253.0,-206.0
1253.2,-93.0
1253.4,95.6
1253.6,-74.0
1253.8,149.1
1254.0,6.1
1254.2,86.4
1254.4,92.2
1254.6,-95.8
1254.8,61.9
1255.0,-59.3
1255.2,22.5
1255.4,-113.5
1255.6,166.9
1255.8,0.1
1256.0,-8.4
1256.2,-5.1
1256.4,32.5
1256.6,-18.2
1256.8,14.0
1257.0,21.9
1257.2,72.9
1257.4,40.0
1257.6,17.5
1257.8,-178.2
1258.0,-119.6
1258.2,144.9
1258.4,78.9
1258.6,-140.3
1258.8,49.0
1259.0,-4.0
1259.2,-116.5
1259.4,-19.8
1259.6,116.0
1259.8,-49.3
1260.0,-74.8
1260.2,96.7
1260.4,9.4
1260.6,-140.4
1260.8,-105.7
1261.0,-221.2
1261.2,70.9
1261.4,-128.8
1261.6,-104.0
1261.8,-98.0
1262.0,110.4
1262.2,-135.7
1262.4,-67.3
1262.6,-28.1
1262.8,40.9
1263.0,16.6
1263.2,-162.7
1263.4,35.8
1263.6,-89.4
1263.8,-173.9
1264.0,25.1
1264.2,34.9
1264.4,-8.5
1264.6,-23.2
1264.8,-19.7
