Time (ps),PRES
1352.6,175.2
1352.8,117.7
1353.0,-127.2
1353.2,-35.8
1353.4,11.0
1353.6,-57.2
1353.8,153.7
1354.0,-200.4
1354.2,-10.4
1354.4,92.8
1354.6,-113.2
1354.8,-66.7
1355.0,130.5
1355.2,-17.7
1355.4,-207.1
1355.6,91.7
1355.8,97.9
1356.0,16.3
1356.2,-134.2
1356.4,-86.5
1356.6,124.7
1356.8,16.2
1357.0,-123.3
1357.2,117.4
1357.4,-136.2
1357.6,-162.8
1357.8,36.1
1358.0,-219.3
1358.2,-29.6
1358.4,-166.4
1358.6,-86.7
1358.8,-39.8
1359.0,-56.0
1359.2,87.9
1359.4,128.0
1359.6,-4.4
1359.8,-18.2
1360.0,23.4
1360.2,74.2
1360.4,-78.7
1360.6,153.3
1360.8,-95.0
1361.0,-109.9
1361.2,127.8
1361.4,-77.2
1361.6,110.4
1361.8,112.2
1362.0,-2.2
1362.2,122.0
1362.4,-44.3
1362.6,-42.7
1362.8,96.2
1363.0,-205.1
1363.2,93.6
1363.4,59.2
1363.6,83.9
1363.8,-84.6
1364.0,-110.9
1364.2,213.8
1364.4,7.9
1364.6,-87.2
1364.8,46.3
1365.0,11.3
1365.2,37.3
1365.4,67.6
1365.6,-6.8
1365.8,36.0
1366.0,-77.1
1366.2,-34.5
1366.4,105.5
1366.6,80.0
1366.8,-10.9
1367.0,28.1
1367.2,-25.8
1367.4,13.3
1367.6,-61.2
1367.8,-101.2
1368.0,-143.1
1368.2,44.4
1368.4,-30.4
1368.6,89.3
1368.8,-54.2
1369.0,104.6
1369.2,194.4
1369.4,-126.8
1369.6,11.9
1369.8,116.7
1370.0,3.3
1370.2,136.0
1370.4,14.1
1370.6,109.5
1370.8,-54.8
1371.0,-99.1
1371.2,-21.9
1371.4,21.0
1371.6,-196.5
1371.8,-187.1
1372.0,-5.7
1372.2,-72.9
1372.4,-70.3
1372.6,50.1
1372.8,143.3
1373.0,-5.5
1373.2,-79.5
1373.4,-55.6
1373.6,-3.5
1373.8,-110.1
1374.0,-83.7
1374.2,213.9
1374.4,111.1
1374.6,-79.6
1374.8,-179.7
1375.0,114.6
1375.2,7.4
1375.4,-56.2
1375.6,-68.1
1375.8,18.3
1376.0,-96.0
1376.2,104.1
1376.4,26.3
1376.6,60.0
1376.8,-72.9
1377.0,-35.4
1377.2,-83.4
1377.4,47.5
1377.6,-75.0
1377.8,-179.5
1378.0,-197.4
1378.2,-35.5
1378.4,8.8
1378.6,-27.8
1378.8,35.6
1379.0,53.1
1379.2,11.5
1379.4,224.9
1379.6,-27.7
1379.8,24.8
1380.0,-92.0
1380.2,-57.4
1380.4,165.1
1380.6,83.0
1380.8,-4.1
1381.0,-83.6
1381.2,-30.6
1381.4,-58.1
1381.6,-33.0
1381.8,-45.3
1382.0,18.6
1382.2,116.8
1382.4,137.0
1382.6,63.5
1382.8,5.4
1383.0,50.2
1383.2,187.9
1383.4,131.1
1383.6,46.0
1383.8,94.6
1384.0,46.8
1384.2,-40.7
1384.4,59.7
1384.6,-45.9
1384.8,-136.4
1385.0,-16.9
1385.2,180.1
1385.4,13.3
1385.6,55.2
1385.8,-27.6
1386.0,47.6
1386.2,13.3
1386.4,-52.8
1386.6,61.0
1386.8,-53.0
1387.0,-83.2
1387.2,-189.5
1387.4,-121.7
1387.6,9.8
1387.8,144.6
1388.0,-79.0
1388.2,-31.4
1388.4,-104.7
1388.6,53.3
1388.8,158.6
1389.0,-64.2
1389.2,-218.9
1389.4,121.3
1389.6,30.3
1389.8,32.7
1390.0,-115.1
1390.2,58.4
1390.4,1.1
1390.6,-112.2
1390.8,-73.1
1391.0,59.9
1391.2,70.8
1391.4,20.9
1391.6,139.2
1391.8,52.5
1392.0,102.5
1392.2,-54.1
1392.4,32.3
1392.6,-10.7
1392.8,1.4
1393.0,2.1
1393.2,113.5
1393.4,-130.6
1393.6,-84.7
1393.8,36.5
1394.0,-45.6
1394.2,21.0
1394.4,-164.8
1394.6,-104.4
1394.8,27.1
1395.0,51.3
1395.2,40.2
1395.4,56.4
1395.6,44.9
1395.8,2.5
1396.0,19.8
1396.2,-65.6
1396.4,-73.8
1396.6,63.5
1396.8,-20.9
1397.0,-13.5
1397.2,-36.8
1397.4,0.1
1397.6,77.0
1397.8,31.3
1398.0,31.5
1398.2,-31.2
1398.4,-45.0
1398.6,85.4
1398.8,-81.0
1399.0,-50.4
1399.2,-7.1
1399.4,-115.3
1399.6,-92.6
1399.8,-173.9
1400.0,-33.3
1400.2,70.5
1400.4,134.4
1400.6,40.6
1400.8,233.0
1401.0,-1.1
1401.2,74.9
1401.4,33.5
1401.6,96.2
1401.8,-12.7
1402.0,-60.7
1402.2,-28.1
1402.4,-91.7
1402.6,-41.5
1402.8,200.9
1403.0,-142.8
1403.2,-41.9
1403.4,-71.6
1403.6,113.3
1403.8,14.4
1404.0,208.4
1404.2,68.5
1404.4,-25.4
1404.6,-25.7
1404.8,33.9
1405.0,-40.4
1405.2,-213.2
1405.4,-54.1
1405.6,-82.8
1405.8,-134.3
1406.0,-85.4
1406.2,-21.4
1406.4,54.4
1406.6,25.8
1406.8,-43.4
1407.0,-49.7
1407.2,-11.0
1407.4,82.6
1407.6,-136.7
1407.8,-141.8
1408.0,29.1
1408.2,37.2
1408.4,-73.6
1408.6,62.1
1408.8,-45.3
1409.0,-44.4
1409.2,106.2
1409.4,30.3
1409.6,-165.7
1409.8,80.7
1410.0,13.1
1410.2,229.8
1410.4,-25.3
1410.6,-4.2
1410.8,8.6
1411.0,31.2
1411.2,-55.7
1411.4,94.6
1411.6,-273.0
1411.8,166.7
1412.0,51.8
1412.2,110.4
1412.4,6.6
1412.6,-59.7
1412.8,36.2
1413.0,156.5
1413.2,-49.4
1413.4,-67.6
1413.6,142.9
1413.8,-33.5
1414.0,81.9
1414.2,24.8
1414.4,128.2
1414.6,-18.1
1414.8,-35.3
1415.0,-56.2
1415.2,-14.6
1415.4,100.3
1415.6,46.8
1415.8,-30.9
1416.0,54.9
1416.2,5.8
1416.4,-249.4
1416.6,-95.8
1416.8,6.2
1417.0,-0.5
1417.2,114.5
1417.4,-69.4
1417.6,66.5
1417.8,-60.8
1418.0,70.0
1418.2,65.3
1418.4,-13.3
1418.6,-67.7
1418.8,-8.9
1419.0,36.8
1419.2,-39.7
1419.4,23.4
1419.6,-192.1
1419.8,-92.1
1420.0,84.6
1420.2,108.4
1420.4,43.1
1420.6,-55.1
1420.8,-87.6
1421.0,-171.5
1421.2,120.7
1421.4,1.9
1421.6,-155.3
1421.8,68.1
1422.0,-121.4
1422.2,-27.9
1422.4,96.9
1422.6,-10.0
1422.8,-5.4
1423.0,158.4
1423.2,-45.4
1423.4,45.0
1423.6,86.5
1423.8,-57.0
1424.0,135.5
1424.2,-127.7
1424.4,144.4
1424.6,82.3
1424.8,-10.5
1425.0,218.9
1425.2,133.5
1425.4,44.3
1425.6,-58.4
1425.8,101.9
1426.0,-118.3
1426.2,-93.8
1426.4,-30.4
1426.6,106.6
1426.8,-13.0
1427.0,-85.8
1427.2,20.4
1427.4,21.6
1427.6,61.6
1427.8,-178.9
1428.0,54.3
1428.2,120.1
1428.4,-62.2
1428.6,48.6
1428.8,-45.1
1429.0,51.4
1429.2,-139.3
1429.4,-15.9
1429.6,-70.3
1429.8,62.4
1430.0,39.2
1430.2,49.8
1430.4,34.6
1430.6,55.4
1430.8,-113.3
1431.0,114.3
1431.2,30.0
1431.4,37.6
1431.6,-32.2
1431.8,1.2
1432.0,82.8
1432.2,56.2
1432.4,-43.7
1432.6,-31.9
1432.8,115.1
1433.0,52.3
1433.2,-118.8
1433.4,97.9
1433.6,-30.9
1433.8,-48.7
1434.0,-11.7
1434.2,-19.4
1434.4,68.7
1434.6,-140.5
1434.8,6.5
1435.0,-67.4
1435.2,101.8
1435.4,76.1
1435.6,-111.2
1435.8,20.2
1436.0,-92.3
1436.2,-78.1
1436.4,-3.0
1436.6,60.9
1436.8,-0.1
1437.0,69.6
1437.2,44.9
1437.4,-20.0
1437.6,212.8
1437.8,-145.7
1438.0,155.3
1438.2,62.6
1438.4,-57.5
1438.6,-134.3
1438.8,46.5
1439.0,-38.6
1439.2,-143.9
1439.4,-2.3
1439.6,192.4
1439.8,43.0
1440.0,7.7
1440.2,6.0
1440.4,-51.7
1440.6,93.1
1440.8,-120.3
1441.0,104.2
1441.2,28.9
1441.4,2.9
1441.6,-158.0
1441.8,26.8
1442.0,40.8
1442.2,-36.8
1442.4,100.6
1442.6,-130.4
1442.8,149.1
1443.0,42.0
1443.2,74.0
1443.4,52.3
1443.6,89.0
1443.8,40.5
1444.0,-113.5
1444.2,113.7
1444.4,85.9
1444.6,-50.0
1444.8,150.1
1445.0,-25.6
1445.2,108.4
1445.4,-110.6
1445.6,-25.5
1445.8,-83.1
1446.0,-91.0
1446.2,50.6
1446.4,-155.4
1446.6,166.1
1446.8,-69.8
1447.0,-29.8
1447.2,63.7
1447.4,-160.8
1447.6,103.7
1447.8,107.2
1448.0,-90.4
1448.2,-14.4
1448.4,25.6
1448.6,-54.2
1448.8,78.7
1449.0,-39.1
1449.2,-30.6
1449.4,8.2
1449.6,75.4
1449.8,11.5
1450.0,-31.2
1450.2,110.1
1450.4,-56.0
1450.6,-19.6
1450.8,5.4
1451.0,86.1
1451.2,-67.7
1451.4,77.6
1451.6,44.1
1451.8,-112.1
1452.0,-29.3
1452.2,4.3
1452.4,62.4
1452.6,-52.9
1452.8,-119.9
1453.0,33.1
1453.2,-27.8
1453.4,9.0
1453.6,85.7
1453.8,-0.7
1454.0,-30.8
1454.2,-129.8
1454.4,-38.6
1454.6,94.0
1454.8,-54.9
1455.0,-128.4
1455.2,19.5
1455.4,-2.0
1455.6,-97.0
1455.8,18.6
1456.0,-9.1
1456.2,65.2
1456.4,-22.4
1456.6,60.7
1456.8,56.8
1457.0,38.9
1457.2,40.1
1457.4,68.8
1457.6,-6.6
1457.8,164.6
1458.0,33.4
1458.2,69.2
1458.4,16.5
1458.6,-51.1
1458.8,-46.3
1459.0,-38.5
1459.2,-33.0
1459.4,-49.3
1459.6,-91.0
1459.8,42.1
1460.0,104.4
1460.2,100.6
1460.4,9.7
1460.6,154.9
1460.8,-49.4
1461.0,100.6
1461.2,-163.8
1461.4,-23.9
1461.6,70.1
1461.8,100.9
1462.0,-46.3
1462.2,90.0
1462.4,-2.8
1462.6,-124.2
1462.8,61.9
1463.0,-5.3
1463.2,10.2
1463.4,156.2
1463.6,-38.2
1463.8,159.4
1464.0,-243.2
1464.2,27.0
1464.4,-117.2
1464.6,147.1
1464.8,-62.3
1465.0,-8.3
1465.2,-2.8
1465.4,-53.3
1465.6,118.3
1465.8,-140.5
1466.0,-34.1
1466.2,110.0
1466.4,-42.8
1466.6,-69.8
1466.8,105.2
1467.0,113.7
1467.2,-9.9
1467.4,79.1
1467.6,-53.5
1467.8,23.3
1468.0,165.5
1468.2,-18.5
1468.4,-8.7
1468.6,-80.0
1468.8,48.2
1469.0,57.9
1469.2,219.4
1469.4,-67.6
1469.6,-142.9
1469.8,97.6
1470.0,-117.7
1470.2,163.8
1470.4,-3.5
1470.6,-40.4
1470.8,63.2
1471.0,73.5
1471.2,36.7
1471.4,-32.3
1471.6,-114.0
1471.8,-101.5
1472.0,96.1
1472.2,62.0
1472.4,-60.1
1472.6,6.0
1472.8,20.2
1473.0,129.3
1473.2,-63.1
1473.4,-134.6
1473.6,114.2
1473.8,-11.2
1474.0,23.3
1474.2,101.1
1474.4,-64.1
1474.6,20.2
1474.8,-169.1
1475.0,-135.9
1475.2,-29.2
1475.4,-51.8
1475.6,-86.7
1475.8,176.8
1476.0,-58.1
1476.2,81.5
1476.4,-18.2
1476.6,-16.0
1476.8,-102.7
1477.0,101.6
1477.2,122.7
1477.4,75.0
1477.6,89.1
1477.8,-144.9
1478.0,95.5
1478.2,83.8
1478.4,-19.0
1478.6,51.7
1478.8,23.8
1479.0,-9.8
1479.2,48.4
1479.4,-110.5
1479.6,10.0
1479.8,-99.3
1480.0,-42.5
1480.2,-90.3
1480.4,53.6
1480.6,-11.6
1480.8,63.9
1481.0,-37.2
1481.2,72.5
1481.4,-78.7
1481.6,-73.6
1481.8,79.8
1482.0,40.9
1482.2,73.3
1482.4,-92.0
1482.6,152.2
1482.8,-34.4
1483.0,-128.5
1483.2,-10.1
1483.4,96.6
1483.6,40.1
1483.8,63.4
1484.0,-11.8
1484.2,85.3
1484.4,-51.6
1484.6,-87.1
1484.8,121.0
1485.0,36.4
1485.2,-52.2
1485.4,78.1
1485.6,14.9
1485.8,125.3
1486.0,-36.9
1486.2,156.8
1486.4,23.9
1486.6,20.7
1486.8,43.5
1487.0,-35.9
1487.2,-59.5
1487.4,70.1
1487.6,-167.2
1487.8,-131.0
1488.0,56.3
1488.2,129.5
1488.4,91.2
1488.6,-5.8
1488.8,49.3
1489.0,-256.2
1489.2,-7.8
1489.4,-19.8
1489.6,7.8
1489.8,101.1
1490.0,19.3
1490.2,89.0
1490.4,-84.7
1490.6,-241.1
1490.8,103.5
1491.0,-80.7
1491.2,-4.6
1491.4,-22.9
1491.6,33.6
1491.8,-16.8
1492.0,183.9
1492.2,-55.4
1492.4,-150.6
1492.6,84.2
1492.8,40.0
1493.0,-133.8
1493.2,0.7
1493.4,-65.7
1493.6,-252.0
1493.8,-89.4
1494.0,-131.9
1494.2,175.5
1494.4,136.2
1494.6,38.4
1494.8,117.3
1495.0,165.2
1495.2,-12.0
1495.4,-6.1
1495.6,-177.4
1495.8,25.5
1496.0,-108.9
1496.2,158.8
1496.4,-61.2
1496.6,-25.0
1496.8,23.4
1497.0,-66.4
1497.2,-8.3
1497.4,-57.1
1497.6,-26.9
1497.8,-26.7
1498.0,113.6
1498.2,-88.6
1498.4,-125.0
1498.6,4.9
1498.8,-79.1
1499.0,85.3
1499.2,116.9
1499.4,-130.4
1499.6,103.5
1499.8,114.3
1500.0,-95.3
1500.2,146.1
1500.4,232.1
1500.6,-219.4
1500.8,-180.4
1501.0,30.8
1501.2,-105.6
1501.4,23.1
1501.6,5.1
1501.8,-66.1
1502.0,-93.3
1502.2,121.8
1502.4,47.1
1502.6,83.9
1502.8,-51.2
1503.0,111.2
1503.2,-20.4
1503.4,3.1
1503.6,51.7
1503.8,-43.7
1504.0,-12.2
1504.2,33.7
1504.4,-86.4
1504.6,19.8
1504.8,95.0
1505.0,83.5
1505.2,46.0
1505.4,-94.1
1505.6,-161.4
1505.8,-33.7
1506.0,69.5
1506.2,74.7
1506.4,-73.7
1506.6,-139.8
1506.8,106.6
1507.0,149.8
1507.2,-64.3
1507.4,-28.8
1507.6,105.4
1507.8,125.7
1508.0,33.6
1508.2,-26.5
1508.4,104.2
1508.6,125.0
1508.8,-29.0
1509.0,-20.2
1509.2,55.9
1509.4,-39.9
1509.6,-179.9
1509.8,-80.0
1510.0,-77.7
1510.2,186.9
1510.4,-15.7
1510.6,-27.2
1510.8,2.8
1511.0,-158.9
1511.2,-97.7
1511.4,-61.5
1511.6,-200.8
1511.8,13.1
1512.0,103.2
1512.2,18.8
1512.4,138.5
1512.6,-55.4
1512.8,-38.3
1513.0,-83.1
1513.2,-20.8
1513.4,-223.1
1513.6,-131.3
1513.8,-17.2
1514.0,8.0
1514.2,-5.8
1514.4,-157.1
1514.6,1.8
1514.8,7.5
1515.0,-58.4
1515.2,-126.4
1515.4,-123.9
1515.6,164.7
1515.8,54.7
1516.0,-43.8
1516.2,-225.0
1516.4,-0.3
1516.6,-58.7
1516.8,153.2
1517.0,150.6
1517.2,-97.4
1517.4,-8.6
1517.6,-57.3
1517.8,-133.2
1518.0,-19.4
1518.2,124.9
1518.4,29.0
1518.6,-40.0
1518.8,-8.3
1519.0,45.1
1519.2,155.6
1519.4,100.6
1519.6,-171.7
1519.8,-68.7
1520.0,50.2
1520.2,-101.4
1520.4,-155.5
1520.6,72.0
1520.8,-39.9
1521.0,-40.7
1521.2,30.4
1521.4,-54.7
1521.6,103.0
1521.8,9.1
1522.0,4.3
1522.2,55.7
1522.4,52.6
1522.6,120.0
1522.8,-109.9
1523.0,-68.4
1523.2,-29.9
1523.4,-47.2
1523.6,157.7
1523.8,17.8
1524.0,42.1
1524.2,-120.6
1524.4,-135.1
1524.6,149.4
1524.8,-17.4
1525.0,170.1
1525.2,51.3
1525.4,-195.3
1525.6,-201.8
1525.8,61.7
1526.0,-63.3
1526.2,-73.3
1526.4,-18.0
1526.6,-61.9
1526.8,-19.6
1527.0,-9.5
1527.2,-176.8
1527.4,27.3
1527.6,-84.5
1527.8,-16.6
1528.0,54.1
1528.2,90.4
1528.4,-31.7
1528.6,-105.1
1528.8,8.4
1529.0,-26.1
1529.2,-122.8
1529.4,-158.3
1529.6,84.7
1529.8,-43.9
1530.0,38.8
1530.2,-88.0
1530.4,52.1
1530.6,-31.3
1530.8,18.2
1531.0,76.5
1531.2,82.2
1531.4,55.4
1531.6,26.9
1531.8,104.2
1532.0,185.0
1532.2,48.5
1532.4,-41.5
1532.6,-91.3
1532.8,41.2
1533.0,23.0
1533.2,27.8
1533.4,102.4
1533.6,-46.0
1533.8,-118.6
1534.0,-92.2
1534.2,177.6
1534.4,40.6
1534.6,147.9
1534.8,-43.8
1535.0,96.7
1535.2,-74.1
1535.4,-64.0
1535.6,-163.3
1535.8,51.1
1536.0,-49.4
1536.2,50.6
1536.4,-119.3
1536.6,-81.5
1536.8,141.5
1537.0,42.2
1537.2,30.3
1537.4,21.4
1537.6,2.5
1537.8,-77.4
1538.0,89.1
1538.2,52.7
1538.4,138.4
1538.6,-96.4
1538.8,8.3
1539.0,-30.2
1539.2,33.6
1539.4,-42.7
1539.6,-117.3
1539.8,-41.7
1540.0,23.4
1540.2,94.3
1540.4,33.6
1540.6,92.3
1540.8,-37.8
1541.0,-134.3
1541.2,134.3
1541.4,-59.2
1541.6,77.6
1541.8,105.1
1542.0,68.8
1542.2,133.7
1542.4,-6.8
1542.6,21.3
1542.8,-152.0
1543.0,158.7
1543.2,-42.5
1543.4,-68.5
1543.6,9.1
1543.8,-79.2
1544.0,27.0
1544.2,162.7
1544.4,-138.8
1544.6,58.1
1544.8,-55.7
1545.0,-22.4
1545.2,-100.3
1545.4,-69.3
1545.6,-4.7
1545.8,68.2
1546.0,41.5
1546.2,-128.7
1546.4,-10.9
1546.6,-62.9
1546.8,-61.1
1547.0,99.4
1547.2,-1.8
1547.4,81.1
1547.6,27.5
1547.8,-27.5
1548.0,14.1
1548.2,-133.9
1548.4,-124.7
1548.6,-30.4
1548.8,165.7
1549.0,-120.9
1549.2,235.3
1549.4,-23.7
1549.6,14.8
1549.8,78.3
1550.0,-39.0
1550.2,155.1
1550.4,165.6
1550.6,6.1
1550.8,-157.6
1551.0,175.3
1551.2,-66.5
1551.4,132.7
1551.6,23.4
1551.8,-34.7
1552.0,-86.5
1552.2,-95.2
1552.4,-40.6
1552.6,-89.0
1552.8,-53.8
1553.0,53.2
1553.2,148.5
1553.4,-217.0
1553.6,66.8
1553.8,41.0
1554.0,88.6
1554.2,-44.0
1554.4,135.5
1554.6,-49.1
1554.8,-103.1
1555.0,47.9
1555.2,-183.1
1555.4,24.7
1555.6,-101.5
1555.8,-61.0
1556.0,51.9
1556.2,116.0
1556.4,-35.8
1556.6,105.5
1556.8,128.1
1557.0,-23.7
1557.2,8.1
1557.4,95.3
1557.6,-17.5
1557.8,-52.4
1558.0,42.3
1558.2,-30.3
1558.4,-6.8
1558.6,-49.6
1558.8,173.8
1559.0,-47.1
1559.2,-120.1
1559.4,162.6
1559.6,-80.4
1559.8,87.1
1560.0,-34.5
1560.2,33.0
1560.4,52.5
1560.6,-203.5
1560.8,76.1
1561.0,59.0
1561.2,-72.3
1561.4,103.4
1561.6,49.5
1561.8,69.6
1562.0,-140.4
1562.2,-91.9
1562.4,-91.3
1562.6,-121.7
1562.8,48.1
1563.0,-71.5
1563.2,-111.1
1563.4,108.2
1563.6,-52.9
1563.8,32.3
1564.0,-40.4
1564.2,-175.0
1564.4,-86.8
1564.6,143.3
1564.8,54.8
1565.0,33.2
1565.2,-16.6
1565.4,-45.0
1565.6,-52.2
1565.8,28.1
1566.0,-58.2
1566.2,-26.1
1566.4,13.3
1566.6,-118.5
1566.8,-43.8
1567.0,131.2
1567.2,147.7
1567.4,-43.2
1567.6,63.4
1567.8,-58.9
1568.0,-52.0
1568.2,152.9
1568.4,41.5
1568.6,110.4
1568.8,17.8
1569.0,51.6
1569.2,-40.8
1569.4,75.4
1569.6,33.2
1569.8,-18.6
1570.0,-87.1
1570.2,-21.4
1570.4,95.0
1570.6,-116.0
1570.8,-206.3
1571.0,82.9
1571.2,-42.9
1571.4,84.4
1571.6,-42.8
1571.8,-80.5
1572.0,13.3
1572.2,-64.7
1572.4,68.5
1572.6,39.8
1572.8,-31.3
1573.0,150.7
1573.2,17.6
1573.4,-78.9
1573.6,42.6
1573.8,198.6
1574.0,-57.9
1574.2,35.4
1574.4,-57.7
1574.6,-2.4
1574.8,178.0
1575.0,131.4
1575.2,149.5
1575.4,22.2
1575.6,-183.0
1575.8,19.7
1576.0,81.2
1576.2,46.6
1576.4,7.7
1576.6,-22.6
1576.8,212.7
1577.0,11.8
1577.2,-9.3
1577.4,90.5
1577.6,-64.6
1577.8,24.7
1578.0,-81.9
1578.2,-24.8
1578.4,-37.2
1578.6,-92.7
1578.8,-183.4
1579.0,2.2
1579.2,-123.7
1579.4,-129.3
1579.6,146.1
1579.8,32.0
1580.0,-77.2
1580.2,-2.8
1580.4,-27.8
1580.6,71.7
1580.8,56.8
1581.0,-229.2
1581.2,1.4
1581.4,72.0
1581.6,-44.7
1581.8,-2.9
1582.0,-148.0
1582.2,-81.3
1582.4,20.8
1582.6,58.8
1582.8,-112.9
1583.0,91.9
1583.2,186.6
1583.4,-4.2
1583.6,-104.0
1583.8,80.2
1584.0,35.5
1584.2,22.2
1584.4,-128.3
1584.6,-111.1
1584.8,113.6
1585.0,-78.3
1585.2,26.9
1585.4,-48.9
1585.6,4.6
1585.8,-186.5
1586.0,6.9
1586.2,61.0
1586.4,-79.3
1586.6,-45.0
1586.8,-45.0
1587.0,-13.4
1587.2,-48.8
1587.4,68.3
1587.6,106.9
1587.8,-132.3
1588.0,52.4
1588.2,-11.7
1588.4,170.5
1588.6,105.4
1588.8,-44.8
1589.0,-40.1
1589.2,-40.6
1589.4,57.8
1589.6,59.5
1589.8,-8.3
1590.0,63.5
1590.2,-33.8
1590.4,-34.6
1590.6,-68.9
1590.8,-94.1
1591.0,25.7
1591.2,54.1
1591.4,46.8
1591.6,91.2
1591.8,50.8
1592.0,-21.9
1592.2,-266.1
1592.4,22.3
1592.6,-68.0
1592.8,275.8
1593.0,-75.4
1593.2,-63.5
1593.4,208.6
1593.6,-115.3
1593.8,90.8
1594.0,26.9
1594.2,67.6
1594.4,-3.9
1594.6,-202.5
1594.8,47.4
1595.0,94.5
1595.2,2.3
1595.4,25.0
1595.6,-19.4
1595.8,-13.0
1596.0,-28.9
1596.2,-4.8
1596.4,132.5
1596.6,92.4
1596.8,-66.9
1597.0,41.2
1597.2,43.2
1597.4,-2.1
1597.6,29.9
1597.8,61.2
1598.0,-23.2
1598.2,-29.6
1598.4,-27.1
1598.6,23.4
1598.8,-13.8
1599.0,78.5
1599.2,-83.1
1599.4,105.1
1599.6,128.1
1599.8,64.6
1600.0,-31.6
1600.2,102.8
1600.4,-124.3
1600.6,17.5
1600.8,49.3
1601.0,49.1
1601.2,67.5
1601.4,18.1
1601.6,-88.3
1601.8,92.8
1602.0,-41.7
1602.2,73.3
1602.4,-164.6
1602.6,-37.8
1602.8,18.2
1603.0,93.2
1603.2,-53.8
1603.4,67.2
1603.6,-86.7
1603.8,81.7
1604.0,-0.1
1604.2,-139.4
1604.4,49.6
1604.6,41.3
1604.8,-73.0
1605.0,-155.1
1605.2,-17.6
1605.4,-76.6
1605.6,169.1
1605.8,-169.4
1606.0,-20.1
1606.2,-74.4
1606.4,116.3
1606.6,116.3
1606.8,-20.4
1607.0,-34.6
1607.2,64.7
1607.4,39.0
1607.6,40.5
1607.8,6.2
1608.0,217.1
1608.2,-166.8
1608.4,-36.4
1608.6,51.6
1608.8,101.5
1609.0,-57.2
1609.2,96.7
1609.4,-60.0
1609.6,3.1
1609.8,21.1
1610.0,40.2
1610.2,-64.8
1610.4,-52.2
1610.6,-92.7
1610.8,-85.0
1611.0,92.0
1611.2,-73.6
1611.4,119.3
1611.6,86.1
1611.8,-19.1
1612.0,-35.5
1612.2,25.0
1612.4,59.9
1612.6,21.4
1612.8,37.0
1613.0,28.1
1613.2,35.6
1613.4,75.9
1613.6,-166.9
1613.8,-101.5
1614.0,-106.1
1614.2,30.1
1614.4,72.1
1614.6,144.9
1614.8,-77.2
1615.0,115.1
1615.2,129.7
1615.4,-68.3
1615.6,-45.6
1615.8,-133.7
1616.0,-38.6
1616.2,-40.9
1616.4,198.4
1616.6,52.2
1616.8,-184.2
1617.0,-146.7
1617.2,174.3
1617.4,-121.5
1617.6,188.5
1617.8,-114.7
1618.0,-76.7
1618.2,108.1
1618.4,22.5
1618.6,32.5
1618.8,141.2
1619.0,-69.1
1619.2,169.6
1619.4,-122.5
1619.6,38.3
1619.8,56.5
1620.0,52.5
1620.2,-21.4
1620.4,-42.5
1620.6,80.4
1620.8,-23.7
1621.0,-9.2
1621.2,32.0
1621.4,-71.5
1621.6,28.0
1621.8,42.5
1622.0,159.2
1622.2,-31.6
1622.4,-0.5
1622.6,-63.7
1622.8,2.3
1623.0,154.7
1623.2,136.3
1623.4,70.4
1623.6,-88.6
1623.8,-63.6
1624.0,34.0
1624.2,21.4
1624.4,114.9
1624.6,36.7
1624.8,-10.0
1625.0,96.8
1625.2,-20.2
1625.4,14.8
1625.6,-53.0
1625.8,83.5
1626.0,73.4
1626.2,41.6
1626.4,-161.7
1626.6,28.8
1626.8,-112.2
1627.0,117.2
1627.2,-33.1
1627.4,-164.0
1627.6,-48.8
1627.8,13.8
1628.0,-176.6
1628.2,-35.1
1628.4,-269.7
1628.6,-23.6
1628.8,-120.4
1629.0,87.1
1629.2,96.9
1629.4,2.1
1629.6,-119.8
1629.8,-78.1
1630.0,46.0
1630.2,30.6
1630.4,17.4
1630.6,-148.9
1630.8,45.0
1631.0,-92.5
1631.2,-4.3
1631.4,76.8
1631.6,-27.7
1631.8,-101.4
1632.0,7.1
1632.2,42.5
1632.4,23.8
1632.6,-95.5
1632.8,-29.1
1633.0,-131.3
1633.2,7.9
1633.4,44.2
1633.6,-51.8
1633.8,-110.0
1634.0,109.5
1634.2,-44.4
1634.4,61.2
1634.6,22.5
1634.8,-41.1
1635.0,-42.0
1635.2,180.6
1635.4,-24.1
1635.6,-74.7
1635.8,57.3
1636.0,10.0
1636.2,-88.5
1636.4,130.3
1636.6,86.5
1636.8,-119.8
1637.0,-22.1
1637.2,109.5
1637.4,53.2
1637.6,-74.3
1637.8,18.0
1638.0,-18.6
1638.2,-36.5
1638.4,-94.1
1638.6,13.9
1638.8,6.4
1639.0,22.3
1639.2,-34.2
1639.4,15.0
1639.6,-44.7
1639.8,-232.3
1640.0,-264.8
1640.2,-33.7
1640.4,-160.1
1640.6,-9.1
1640.8,22.8
1641.0,59.4
1641.2,122.6
1641.4,53.9
1641.6,-114.1
1641.8,63.5
1642.0,-56.1
1642.2,-159.2
1642.4,-97.8
1642.6,-194.4
1642.8,42.3
1643.0,-110.4
1643.2,-49.1
1643.4,-48.9
1643.6,-29.8
1643.8,-83.1
1644.0,41.5
1644.2,104.9
1644.4,75.5
1644.6,109.6
1644.8,-56.2
1645.0,-34.6
1645.2,10.1
1645.4,132.9
1645.6,-110.4
1645.8,1.7
1646.0,-28.8
1646.2,35.7
1646.4,-22.8
1646.6,52.1
1646.8,-77.7
